subscription_id,account_id,plan,mrr,currency,start_date,end_date
S000004282,A0005265,free,542.11,USD,2023-08-27,2024-10-29
S000004283,A0001538,basic,184.39,USD,2022-01-13,2022-08-27
S000004284,A0004933,pro,103.56,USD,2022-01-06,2022-03-05
S000004285,A0001110,pro,0.0,USD,2023-05-17,2023-09-03
S000004286,A0004676,basic,0.0,USD,2022-02-14,2022-08-12
S000004287,A0000129,free,105.0,EUR,2023-08-06,2025-01-13
S000004288,A0003312,basic,218.08,EUR,2024-04-23,2024-08-14
S000004289,A0000463,pro,189.11,EUR,2023-09-04,2024-09-12
S000004290,A0005272,enterprise,93.4,USD,2023-08-07,2024-03-23
S000004291,A0003368,enterprise,458.71,USD,2023-02-07,2023-04-29
S000004292,A0005993,free,29.09,EUR,2022-04-27,2023-07-14
S000004293,A0005012,pro,465.38,EUR,2024-07-30,2025-07-17
S000004294,A0003298,basic,0.0,EUR,2024-05-16,2024-08-02
S000004295,A0005511,free,203.3,EUR,2023-06-18,2024-04-04
S000004296,A0003625,basic,184.77,USD,2022-08-29,2023-07-02
S000004297,A0001915,basic,95.34,EUR,2023-09-29,2024-03-01
S000004298,A0005859,free,213.14,EUR,2022-02-13,2022-07-12
S000004299,A0000126,basic,29.75,USD,2024-07-01,2026-01-11
S000004300,A0002432,free,481.43,EUR,2023-08-12,2024-09-25
S000004301,A0002240,free,106.42,EUR,2022-10-28,2024-04-15
S000004302,A0004467,basic,108.19,EUR,2022-04-25,2022-07-11
S000004303,A0004707,free,0.0,EUR,2022-02-06,2023-04-07
S000004304,A0004845,pro,91.93,EUR,2022-01-23,2022-12-09
S000004305,A0003685,pro,105.83,EUR,2022-04-08,2023-11-04
S000004306,A0004065,enterprise,179.51,EUR,2023-10-21,2024-10-01
S000004307,A0004477,enterprise,89.28,EUR,2024-07-22,2025-12-23
S000004308,A0002663,basic,0.0,EUR,2023-03-06,2024-02-16
S000004309,A0005655,basic,0.0,USD,2024-06-10,2025-01-29
S000004310,A0000637,free,217.23,USD,2024-01-28,2025-09-05
S000004311,A0005059,enterprise,26.49,USD,2022-06-13,2023-06-20
S000004312,A0005400,enterprise,512.41,EUR,2024-01-20,2025-05-23
S000004313,A0005167,pro,99.21,USD,2023-02-01,2023-09-24
S000004314,A0003139,pro,94.28,EUR,2024-02-18,2025-08-21
S000004315,A0002725,pro,462.28,EUR,2024-02-06,2025-04-29
S000004316,A0003955,free,198.95,EUR,2022-12-30,2023-04-19
S000004317,A0003961,pro,533.66,USD,2024-02-26,2024-07-08
S000004318,A0000452,free,187.19,EUR,2023-03-02,2024-06-04
S000004319,A0001241,pro,205.4,USD,2022-06-18,2022-10-03
S000004320,A0000069,pro,516.1,USD,2023-04-15,2024-04-02
S000004321,A0002748,basic,29.24,USD,2024-03-25,2024-09-11
S000004322,A0002550,basic,97.46,USD,2023-04-06,2024-07-25
S000004323,A0001336,free,0.0,EUR,2023-03-24,2023-10-13
S000004324,A0005118,enterprise,212.52,USD,2022-07-06,2023-06-13
S000004325,A0005249,basic,89.46,USD,2022-12-06,2023-08-19
S000004326,A0004371,free,546.84,USD,2023-06-19,2024-01-15
S000004327,A0000538,free,0.0,USD,2022-11-27,2023-04-05
S000004328,A0000282,basic,27.73,EUR,2023-07-22,2025-01-21
S000004329,A0001949,enterprise,30.07,USD,2022-10-14,2024-03-31
S000004330,A0002775,enterprise,215.31,USD,2024-02-08,2024-06-18
S000004331,A0005352,basic,31.47,EUR,2024-05-02,2024-12-25
S000004332,A0002039,free,99.27,USD,2023-07-03,2023-08-31
S000004333,a0005690,pro,0.0,USD,2022-11-28,2023-06-19
S000004334,A0005461,enterprise,92.9,EUR,2023-01-12,2024-04-03
S000004335,A0002122,pro,92.72,USD,2022-05-13,2022-09-17
S000004336,A0003878,enterprise,531.97,USD,2023-11-20,2024-06-23
S000004337,A0003720,free,493.35,EUR,2023-10-26,2024-10-25
S000004338,A0005393,pro,28.54,USD,2023-02-14,2024-07-06
S000004339,A0003606,basic,192.9,USD,2022-05-07,2023-03-04
S000004340,A0000337,enterprise,0.0,EUR,2023-01-18,2023-03-20
S000004341,A0000123,basic,528.03,EUR,2023-10-19,2024-03-22
S000004342, A0001592 ,free,473.85,EUR,2024-07-13,2025-08-28
S000004343,A0000442,pro,185.79,EUR,2023-05-23,2024-08-25
S000004344,A0000839,basic,95.08,USD,2023-10-27,2024-08-27
S000004345,A0002566,enterprise,185.46,USD,2023-11-14,2025-03-25
S000004346, A0004876 ,basic,30.59,EUR,2023-02-22,2023-10-28
S000004347,A0005068,free,541.95,USD,2023-12-22,2024-06-24
S000004348,A0003205,pro,0.0,EUR,2022-10-20,2023-03-10
S000004349,A0002944,basic,30.01,USD,2023-06-26,2024-01-05
S000004350,A0002966,enterprise,478.69,USD,2022-04-27,2022-12-14
S000004351,A0004638,pro,93.16,EUR,2023-03-23,2024-03-03
S000004352,A0001853,free,29.62,EUR,2024-08-05,2025-01-30
S000004353,A0000663,free,185.9,EUR,2023-01-06,2023-06-19
S000004354,A0004366,basic,515.49,USD,2022-08-30,2022-11-25
S000004355,A0001992,enterprise,0.0,EUR,2023-03-03,2024-10-21
S000004356,a0002295,enterprise,28.33,USD,2023-09-20,2024-10-01
S000004357,A0000626,free,0.0,USD,2022-06-01,2023-11-26
S000004358,A0001484,pro,203.14,EUR,2023-07-08,2024-02-13
S000004359,A0004666,enterprise,201.08,USD,2023-06-29,2023-12-24
S000004360,A0000259,free,31.7,USD,2024-08-05,2025-04-09
S000004361,A0001464,pro,196.47,EUR,2022-10-31,2023-07-25
S000004362,A0003723,enterprise,181.27,USD,2024-05-13,2025-04-16
S000004363,A0005039,enterprise,459.68,EUR,2023-06-05,2024-04-27
S000004364,A0003249,basic,179.5,EUR,2022-12-29,2023-11-26
S000004365, A0002159 ,free,104.29,USD,2022-06-02,2022-08-28
S000004366,A0003847,pro,96.25,EUR,2022-03-05,2022-08-30
S000004367,A0000944,basic,508.51,EUR,2022-02-05,2022-03-20
S000004368,A0004931,enterprise,26.38,USD,2023-03-20,2024-06-22
S000004369,A0004465,basic,90.1,EUR,2023-12-13,2024-02-12
S000004370,a0000963,basic,509.68,USD,2022-08-07,2023-11-07
S000004371,A0004521,enterprise,179.72,USD,2022-03-23,2022-05-31
S000004372,A0004881,free,30.52,USD,2023-04-22,2023-07-07
S000004373,A0000994,free,218.1,USD,2023-02-03,2023-12-07
S000004374,A0000743,basic,185.35,EUR,2023-08-14,2024-10-26
S000004375,A0005322,enterprise,27.19,USD,2022-07-18,2023-12-14
S000004376,A0003025,pro,497.54,EUR,2022-11-12,2024-01-04
S000004377,A0004691,pro,523.65,USD,2023-08-21,2024-12-18
S000004378,A0005176,pro,27.35,EUR,2022-02-26,2022-11-09
S000004379,A0004860,enterprise,30.35,EUR,2022-02-16,2023-09-06
S000004380,A0004093,free,196.84,EUR,2024-01-22,2024-03-16
S000004381,A0002250,basic,101.24,EUR,2023-05-11,2024-05-10
S000004382,A0000365,free,494.16,USD,2023-08-09,2024-06-08
S000004383,A0002072,free,502.65,USD,2023-01-03,2023-02-19
S000004384,A0001202,free,488.06,USD,2022-09-30,2023-12-13
S000004385,A0002834,enterprise,0.0,EUR,2022-08-18,2022-12-18
S000004386,A0000810,free,102.61,USD,2022-06-15,2022-09-11
S000004387,A0000585,pro,204.4,USD,2022-09-25,2022-11-05
S000004388,A0005474,enterprise,28.0,USD,2023-10-07,2024-06-25
S000004389,A0004076,pro,464.39,USD,2023-03-09,2023-08-02
S000004390,A0002505,pro,99.48,EUR,2024-06-14,2024-11-04
S000004391,A0004431,enterprise,27.12,USD,2022-08-25,2024-02-17
S000004392,A0002162,free,454.35,EUR,2022-09-07,2022-10-17
S000004393,A0001346,basic,26.26,USD,2023-03-26,2024-06-15
S000004394,A0001382,enterprise,187.17,EUR,2022-04-23,2023-06-02
S000004395,A0000457,pro,182.56,EUR,2023-05-22,2024-05-27
S000004396,A0004093,basic,106.37,EUR,2024-08-30,2026-01-30
S000004397,A0003880,pro,180.85,EUR,2024-09-24,2025-04-02
S000004398,A0005762,enterprise,500.46,USD,2023-02-23,2024-09-14
S000004399,A0004687,pro,195.01,EUR,2023-07-09,2023-10-04
S000004400,A0000572,basic,108.32,EUR,2023-08-20,2024-11-20
S000004401,A0004058,free,0.0,EUR,2022-11-04,2024-05-07
S000004402,A0001572,basic,0.0,EUR,2022-10-24,2023-06-05
S000004403, A0005890 ,basic,31.88,EUR,2022-04-22,2023-02-14
S000004404, A0005116 ,pro,0.0,EUR,2024-02-01,2024-07-15
S000004405,A0004110,free,28.11,EUR,2023-07-14,2024-09-16
S000004406,A0004333,free,108.74,EUR,2023-04-21,2024-10-25
S000004407,A0002746,pro,203.41,USD,2022-04-14,2023-06-03
S000004408,A0005886,basic,191.18,EUR,2022-07-11,2022-10-21
S000004409,A0000204,free,196.91,EUR,2022-03-31,2023-01-28
S000004410,A0004023,enterprise,0.0,EUR,2022-08-04,2023-06-20
S000004411,A0001313,pro,95.97,EUR,2022-12-12,2024-01-13
S000004412,A0002314,basic,453.88,EUR,2022-09-04,2023-08-11
S000004413,A0003992,basic,89.16,EUR,2022-12-26,2023-08-07
S000004414,A0003526,pro,28.61,EUR,2023-09-17,2024-10-10
S000004415,A0000430,enterprise,26.17,USD,2023-12-11,2025-01-06
S000004416,A0005932,basic,0.0,USD,2024-05-01,2024-10-10
S000004417,A0005182,enterprise,105.61,EUR,2024-03-09,2024-11-17
S000004418,A0000941,basic,107.23,USD,2022-01-24,2022-07-10
S000004419,A0004992,free,28.29,USD,2023-02-13,2023-03-23
S000004420,A0000530,basic,94.22,EUR,2024-09-15,2024-12-18
S000004421,A0005885,enterprise,100.33,USD,2024-03-12,2025-09-06
S000004422, A0004208 ,enterprise,0.0,USD,2024-05-16,2024-11-29
S000004423,A0000795,pro,30.19,USD,2022-12-02,2024-06-04
S000004424,A0001554,basic,89.2,USD,2023-09-14,2025-04-13
S000004425,A0004320,enterprise,474.87,EUR,2023-08-20,2025-02-25
S000004426,A0001121,enterprise,30.65,USD,2023-01-20,2024-07-11
S000004427,A0003845,basic,0.0,EUR,2023-12-15,2024-12-02
S000004428,A0001906,pro,214.48,EUR,2022-08-08,2023-03-28
S000004429,A0002240,enterprise,199.64,USD,2023-05-11,2023-08-24
S000004430,A0005875,basic,90.23,EUR,2022-06-30,2023-08-06
S000004431,A0005269,basic,452.18,USD,2022-12-19,2024-02-14
S000004432,A0003725,enterprise,181.29,USD,2023-09-07,2023-12-25
S000004433,A0000267,enterprise,30.08,USD,2023-06-13,2024-08-25
S000004434,A0004846,pro,463.61,USD,2024-01-06,2025-06-03
S000004435,A0004377,pro,105.36,USD,2022-03-12,2023-04-04
S000004436,A0005966,pro,29.91,USD,2023-08-12,2024-10-25
S000004437,A0001400,pro,450.27,EUR,2022-04-27,2022-11-01
S000004438,A0001002,pro,205.11,EUR,2023-11-01,2024-01-04
S000004439,A0004584,enterprise,0.0,EUR,2022-04-23,2023-10-23
S000004440,A0004777,enterprise,27.92,USD,2024-04-02,2024-05-21
S000004441,A0000143,free,540.48,EUR,2023-05-24,2024-11-02
S000004442,A0004508,basic,0.0,EUR,2024-08-09,2026-02-23
S000004443,A0005594,free,27.72,EUR,2022-05-13,2023-01-24
S000004444,A0000995,pro,30.7,USD,2022-09-14,2023-01-14
S000004445,A0005337,free,108.81,EUR,2022-03-26,2023-04-21
S000004446,A0005437,basic,89.54,EUR,2023-09-04,2024-01-07
S000004447, A0004468 ,pro,184.4,EUR,2024-05-27,2025-03-06
S000004448, A0000467 ,pro,31.65,EUR,2022-03-13,2023-02-05
S000004449,A0001753,free,485.5,EUR,2023-12-07,2024-06-07
S000004450,A0002353,basic,533.67,EUR,2023-09-04,2025-03-04
S000004451, A0002905 ,basic,505.5,EUR,2022-08-18,2023-09-04
S000004452,A0000728,basic,202.04,USD,2024-03-07,2024-05-29
S000004453,A0002769,enterprise,196.65,USD,2022-02-14,2022-04-06
S000004454,A0001571,free,28.97,USD,2024-03-10,2024-08-15
S000004455,A0003709,pro,104.87,USD,2023-10-16,2024-07-09
S000004456,A0002025,pro,0.0,USD,2022-11-17,2023-03-27
S000004457,A0005895,basic,0.0,EUR,2023-10-02,2023-11-20
S000004458,A0002424,basic,180.38,USD,2024-07-17,2024-11-25
S000004459,A0005158,basic,209.4,EUR,2022-11-29,2024-03-27
S000004460,A0005091,free,218.18,EUR,2024-06-22,2025-11-18
S000004461,A0000871,basic,211.64,EUR,2024-07-27,2024-09-07
S000004462,A0004083,basic,31.38,EUR,2023-07-30,2023-10-30
S000004463,A0001381,basic,0.0,EUR,2022-07-05,2023-06-03
S000004464,A0000388,pro,186.56,EUR,2023-01-27,2023-12-23
S000004465,A0004295,basic,190.7,USD,2023-11-22,2025-06-27
S000004466,A0002543,free,185.46,USD,2023-10-02,2024-10-11
S000004467, A0005630 ,pro,0.0,USD,2023-03-18,2024-03-13
S000004468, A0002287 ,basic,189.58,EUR,2023-08-28,2024-05-04
S000004469,A0005544,basic,31.22,USD,2023-09-19,2025-05-02
S000004470,A0004673,basic,96.01,USD,2024-01-16,2024-07-16
S000004471,A0005306,basic,0.0,EUR,2022-12-11,2023-10-05
S000004472,A0004474,basic,202.42,EUR,2022-10-29,2023-12-11
S000004473,A0005439,enterprise,188.2,USD,2023-08-30,2024-01-30
S000004474,A0002006,pro,103.81,USD,2022-10-28,2024-05-01
S000004475,A0004848,free,31.38,EUR,2024-08-22,2025-05-21
S000004476,A0000063,pro,455.14,USD,2024-02-13,2024-10-29
S000004477,A0001935,enterprise,499.4,EUR,2024-01-21,2024-04-23
S000004478,A0005308,basic,104.17,EUR,2023-01-21,2023-10-28
S000004479,A0000209,enterprise,511.63,USD,2022-05-18,2022-07-31
S000004480,A0003073,basic,0.0,USD,2022-02-23,2023-03-07
S000004481,A0004680,basic,89.75,EUR,2023-04-05,2023-11-21
S000004482,A0004384,basic,207.32,EUR,2024-01-28,2025-04-18
S000004483,A0002029,basic,0.0,USD,2022-06-08,2022-11-05
S000004484,A0002860,free,191.01,EUR,2024-06-20,2025-03-22
S000004485,A0003345,basic,28.32,EUR,2024-09-06,2025-05-30
S000004486,A0002811,pro,0.0,EUR,2023-11-14,2024-06-11
S000004487,A0002648,basic,201.9,EUR,2023-05-13,2024-01-26
S000004488,A0005992,basic,105.78,EUR,2024-05-17,2024-08-09
S000004489,A0003715,enterprise,468.55,EUR,2024-06-04,2025-12-01
S000004490,A0004875,basic,103.51,USD,2024-05-03,2025-09-14
S000004491,A0000745,free,0.0,USD,2023-05-19,2023-08-15
S000004492,A0002397,free,26.53,USD,2023-09-23,2024-06-19
S000004493,A0005059,basic,31.74,EUR,2022-08-12,2023-11-20
S000004494,A0003682,pro,455.41,EUR,2024-09-08,2025-12-11
S000004495,A0003853,pro,29.18,EUR,2022-07-20,2022-10-07
S000004496,A0003443,pro,30.71,EUR,2022-05-01,2023-02-24
S000004497,A0004941,pro,94.07,EUR,2022-07-24,2023-08-25
S000004498,A0005486,free,0.0,USD,2023-11-11,2023-12-12
S000004499, A0002747 ,enterprise,0.0,EUR,2023-09-02,2025-03-29
S000004500,A0003307,pro,188.99,USD,2022-09-10,2023-02-22
S000004501, A0003588 ,free,102.6,EUR,2022-03-05,2022-11-25
S000004502,A0005628,enterprise,0.0,USD,2023-12-19,2025-03-26
S000004503,A0003402,enterprise,28.67,EUR,2023-03-12,2024-03-10
S000004504,A0000381,basic,517.65,USD,2024-03-27,2024-09-04
S000004505,A0002939,enterprise,193.85,USD,2022-08-20,2024-01-19
S000004506,A0002209,pro,0.0,EUR,2023-07-16,2023-11-07
S000004507,A0000794,free,31.56,EUR,2022-11-09,2023-11-05
S000004508,A0004990,free,191.98,EUR,2022-09-05,2023-03-04
S000004509,A0000452,pro,93.79,EUR,2022-06-14,2023-12-02
S000004510,A0005625,pro,0.0,EUR,2023-07-22,2023-12-11
S000004511,A0001400,pro,29.25,USD,2024-05-14,2024-07-10
S000004512,A0005065,basic,467.77,USD,2022-09-28,2024-01-25
S000004513,A0001181,pro,544.47,USD,2024-08-30,2025-07-19
S000004514,A0002316,free,491.46,USD,2022-07-21,2022-10-17
S000004515,A0005600,pro,501.04,USD,2024-04-27,2024-07-28
S000004516,A0002701,free,91.6,USD,2024-07-02,2026-01-23
S000004517,A0000860,enterprise,0.0,USD,2023-04-15,2024-04-25
S000004518,A0002210,enterprise,509.05,USD,2023-12-19,2025-01-16
S000004519,A0001971,enterprise,493.82,EUR,2022-09-12,2024-01-11
S000004520,A0001255,basic,197.66,EUR,2022-07-24,2022-10-11
S000004521,A0001866,basic,0.0,EUR,2024-05-25,2025-09-22
S000004522,A0002639,basic,101.71,EUR,2022-07-17,2023-07-11
S000004523,a0004537,free,0.0,USD,2022-02-11,2022-12-31
S000004524,A0003856,enterprise,108.5,EUR,2024-07-07,2024-09-13
S000004525, A0001469 ,enterprise,27.88,USD,2024-02-06,2025-04-04
S000004526,A0002303,pro,180.44,USD,2023-09-17,2024-01-10
S000004527,A0003946,free,30.7,EUR,2022-12-29,2023-11-06
S000004528,A0002162,free,96.78,USD,2023-08-30,2023-12-18
S000004529,A0002873,enterprise,200.1,EUR,2023-03-28,2024-09-07
S000004530,A0004936,pro,104.76,EUR,2023-04-01,2024-10-07
S000004531,A0005774,basic,101.64,USD,2022-12-26,2023-04-30
S000004532,A0001337,pro,466.32,USD,2022-04-27,2023-05-09
S000004533,A0001733,free,218.57,EUR,2023-05-18,2024-05-24
S000004534,A0005961,basic,529.66,EUR,2022-04-20,2023-06-15
S000004535,A0001647,basic,0.0,EUR,2022-10-29,2023-11-29
S000004536,A0003050,pro,547.65,EUR,2024-04-13,2024-06-16
S000004537,A0003066,pro,218.21,USD,2023-11-16,2024-02-08
S000004538,A0004856,free,89.53,USD,2024-09-01,2026-02-02
S000004539,A0004327,free,107.38,USD,2022-11-15,2024-06-30
S000004540,A0001248,free,217.92,EUR,2023-06-07,2024-10-04
S000004541,A0004236,free,191.3,USD,2024-04-01,2025-11-21
S000004542,A0005200,enterprise,95.2,USD,2024-01-18,2024-12-05
S000004543,A0004448,basic,202.51,EUR,2022-08-23,2023-08-05
S000004544,A0002960,pro,500.61,EUR,2024-01-17,2024-11-20
S000004545,A0002955,free,463.55,USD,2023-03-27,2023-08-26
S000004546,A0003412,pro,182.69,EUR,2022-10-15,2024-03-28
S000004547,A0005620,pro,28.08,EUR,2023-05-11,2024-05-14
S000004548,A0001809,enterprise,96.49,USD,2023-01-28,2024-04-06
S000004549,A0004923,pro,107.62,EUR,2022-10-25,2023-01-16
S000004550,A0005106,basic,0.0,EUR,2023-05-24,2024-05-31
S000004551,A0001743,pro,0.0,EUR,2022-02-16,2023-03-08
S000004552,A0005803,enterprise,100.33,USD,2024-07-20,2026-01-31
S000004553,A0001115,enterprise,98.05,EUR,2024-01-27,2024-12-12
S000004554,A0004958,pro,0.0,USD,2023-10-21,2024-06-17
S000004555,A0004173,pro,0.0,USD,2024-04-08,2024-08-19
S000004556, A0005430 ,enterprise,0.0,USD,2023-11-06,2024-11-07
S000004557,A0003965,free,27.46,USD,2024-06-02,2024-10-26
S000004558,A0003896,enterprise,0.0,USD,2022-10-07,2023-07-13
S000004559,A0005194,enterprise,91.11,EUR,2022-02-09,2022-03-22
S000004560,A0003057,enterprise,486.79,USD,2023-10-06,2024-06-10
S000004561,A0004764,pro,104.5,EUR,2024-09-09,2026-04-15
S000004562,A0000061,basic,0.0,USD,2023-08-02,2023-10-28
S000004563,A0005197,enterprise,28.77,EUR,2023-10-22,2024-02-11
S000004564,A0005037,pro,90.32,EUR,2023-08-28,2024-03-12
S000004565,A0004805,free,30.09,USD,2023-06-02,2023-10-03
S000004566,A0002319,free,29.48,EUR,2024-02-23,2024-11-25
S000004567,A0004933,enterprise,203.7,USD,2023-09-23,2024-06-10
S000004568,A0002415,enterprise,108.78,EUR,2024-08-07,2025-06-24
S000004569,A0002724,enterprise,0.0,USD,2024-07-17,2025-06-05
S000004570,A0002676,pro,102.2,EUR,2024-04-06,2024-11-13
S000004571,A0004851,pro,0.0,EUR,2022-04-25,2022-05-31
S000004572,A0004912,pro,0.0,USD,2024-03-24,2025-01-23
S000004573,A0002036,free,186.61,EUR,2022-09-17,2023-03-04
S000004574,A0003643,pro,522.94,EUR,2022-07-03,2023-06-25
S000004575,A0004151,pro,93.72,EUR,2024-04-18,2024-06-14
S000004576,A0005608,free,195.41,EUR,2023-05-20,2025-01-03
S000004577,A0001045,pro,89.8,USD,2022-05-19,2023-02-27
S000004578,A0002175,enterprise,503.25,EUR,2022-08-07,2022-09-20
S000004579,A0005559,enterprise,193.17,USD,2022-04-07,2022-10-03
S000004580,A0005326,enterprise,463.15,EUR,2022-02-10,2022-04-14
S000004581,A0004825,basic,213.69,USD,2024-09-23,2026-02-27
S000004582,A0002064,enterprise,449.75,USD,2023-06-26,2024-09-04
S000004583,A0005511,basic,93.42,USD,2024-01-05,2025-01-27
S000004584,A0000024,pro,0.0,EUR,2024-05-01,2025-07-19
S000004585,A0004138,enterprise,95.7,EUR,2022-07-29,2024-02-02
S000004586,a0000760,free,200.67,EUR,2024-04-29,2025-05-11
S000004587,A0004499,basic,192.99,EUR,2024-09-08,2025-01-06
S000004588,A0000441,free,0.0,EUR,2024-03-22,2024-08-04
S000004589,A0003377,enterprise,101.37,USD,2022-04-28,2023-06-17
S000004590,A0001834,basic,485.87,USD,2023-08-02,2023-11-26
S000004591,A0002389,enterprise,197.62,EUR,2022-03-20,2022-09-09
S000004592,A0000544,enterprise,27.7,EUR,2023-02-06,2023-07-27
S000004593,A0001678,basic,26.92,EUR,2022-05-20,2023-01-31
S000004594,A0005421,enterprise,0.0,EUR,2022-01-29,2023-06-02
S000004595,A0000915,free,0.0,USD,2024-05-10,2024-07-03
S000004596,A0001793,free,101.14,USD,2023-07-11,2023-10-12
S000004597,A0004906,pro,0.0,EUR,2024-05-09,2025-06-13
S000004598,A0000133,free,181.42,EUR,2024-08-14,2025-03-20
S000004599,A0005050,enterprise,193.85,USD,2022-05-03,2022-08-03
S000004600,A0005295,free,523.76,EUR,2024-05-08,2025-05-18
S000004601,A0005409,free,27.32,EUR,2023-08-14,2023-11-21
S000004602,A0000883,pro,528.47,USD,2022-09-18,2023-06-18
S000004603,A0002698,pro,31.47,EUR,2023-02-26,2024-06-05
S000004604,A0001896,free,212.96,USD,2024-04-28,2025-05-02
S000004605,A0004482,enterprise,29.09,USD,2024-03-21,2024-06-14
S000004606,A0005641,enterprise,188.81,USD,2024-02-14,2025-05-03
S000004607,A0001475,basic,99.26,USD,2023-10-26,2024-03-13
S000004608,A0005698,pro,0.0,USD,2023-04-11,2024-08-09
S000004609,A0004131,free,99.51,EUR,2023-09-29,2023-11-18
S000004610,A0003229,pro,30.34,USD,2022-06-21,2023-01-04
S000004611,A0003054,pro,533.71,USD,2022-01-03,2022-03-23
S000004612,A0001457,enterprise,462.01,EUR,2022-08-13,2023-09-08
S000004613,A0003146,pro,31.75,EUR,2022-07-06,2023-05-20
S000004614,A0003323,enterprise,213.73,EUR,2022-10-26,2024-06-03
S000004615,A0003580,basic,26.88,USD,2024-08-07,2025-10-24
S000004616,A0002912,enterprise,102.07,USD,2023-12-14,2024-02-22
S000004617,A0003153,pro,0.0,EUR,2024-01-18,2024-05-04
S000004618,A0001520,free,537.2,USD,2024-03-05,2024-10-04
S000004619,A0005853,enterprise,492.16,USD,2023-07-26,2024-03-30
S000004620,A0002724,pro,28.16,USD,2022-01-05,2023-03-29
S000004621,A0002805,enterprise,0.0,USD,2022-09-08,2023-03-25
S000004622,A0001561,free,108.71,EUR,2023-03-05,2024-03-29
S000004623,A0005968,basic,31.34,EUR,2024-01-11,2024-09-11
S000004624,A0004386,basic,27.54,USD,2023-10-14,2025-03-12
S000004625,A0000616,enterprise,198.51,USD,2022-04-20,2023-10-13
S000004626,a0005475,pro,101.76,EUR,2022-08-01,2023-05-05
S000004627,A0001711,enterprise,26.8,USD,2023-07-31,2024-06-16
S000004628,A0002130,basic,505.39,USD,2022-08-04,2022-12-11
S000004629,A0004942,basic,204.15,EUR,2023-04-13,2023-10-30
S000004630,A0005411,free,208.43,USD,2023-09-28,2025-02-28
S000004631,A0004021,enterprise,27.97,USD,2023-12-03,2025-05-30
S000004632,A0000581,pro,28.2,USD,2023-02-17,2024-03-16
S000004633,A0004185,free,104.93,EUR,2023-06-01,2024-03-10
S000004634,A0003895,enterprise,179.28,EUR,2023-04-01,2024-03-11
S000004635,A0004405,pro,0.0,USD,2024-09-22,2025-01-01
S000004636,A0003155,basic,542.15,USD,2024-05-06,2024-11-03
S000004637,A0001868,enterprise,0.0,USD,2023-06-01,2023-08-23
S000004638,A0003952,basic,180.93,USD,2023-12-05,2024-06-20
S000004639,A0005428,free,27.14,EUR,2023-09-23,2024-11-19
S000004640,A0001701,free,28.35,USD,2024-06-29,2024-10-04
S000004641, A0004183 ,free,212.27,USD,2022-11-06,2023-12-24
S000004642,A0000756,basic,30.5,EUR,2022-08-09,2023-02-01
S000004643,A0003766,enterprise,31.8,USD,2024-07-11,2024-12-25
S000004644,A0000552,enterprise,0.0,EUR,2024-03-06,2025-08-15
S000004645,A0002347,pro,521.64,USD,2024-07-09,2025-05-04
S000004646,A0005354,enterprise,508.95,USD,2023-05-07,2024-02-13
S000004647,A0003289,basic,0.0,USD,2022-05-06,2023-02-10
S000004648,A0000102,basic,0.0,EUR,2023-05-09,2023-11-29
