refund_id,payment_id,refund_amount,created_date
REF0000022441,PAY0000022441,7.91,2023-02-10
REF0000022444,PAY0000022444,46.15,2025-03-29
REF0000022459,PAY0000022459,3.64,2023-11-09
REF0000022462,PAY0000022462,13.52,2023-02-14
REF0000022463,PAY0000022463,42.15,2024-06-14
REF0000022467,PAY0000022467,14.06,2023-04-25
REF0000022473,PAY0000022473,23.63,2024-06-12
REF0000022479,PAY0000022479,32.28,2024-01-26
REF0000022489,PAY0000022489,27.53,2023-11-27
REF0000022495,PAY0000022495,39.47,2025-06-01
REF0000022496,PAY0000022496,25.92,2023-06-23
REF0000022512,PAY0000022512,11.44,2024-09-03
REF0000022513,PAY0000022513,19.1,2023-08-20
REF0000022526,PAY0000022526,38.53,2024-05-18
REF0000022534,PAY0000022534,15.96,2023-10-30
REF0000022540,PAY0000022540,9.93,2023-12-21
REF0000022547,PAY0000022547,36.89,2023-08-10
REF0000022566,PAY0000022566,17.39,2023-07-27
REF0000022575,PAY0000022575,32.28,2025-06-12
REF0000022583,PAY0000022583,10.04,2024-01-24
REF0000022591,PAY0000022591,3.94,2024-01-08
REF0000022600,PAY0000022600,53.44,2025-03-19
REF0000022602,PAY0000022602,17.67,2025-04-10
REF0000022606,PAY0000022606,18.29,2024-12-04
REF0000022607,PAY0000022607,23.51,2025-03-20
REF0000022620,PAY0000022620,23.82,2023-08-04
REF0000022623,PAY0000022623,10.92,2023-09-10
REF0000022647,PAY0000022647,11.81,2025-02-18
REF0000022648,PAY0000022648,35.08,2024-06-13
REF0000022659,PAY0000022659,20.56,2024-03-17
REF0000022664,PAY0000022664,51.29,2025-05-21
REF0000022675,PAY0000022675,51.29,2023-04-23
REF0000022677,PAY0000022677,14.54,2023-07-01
REF0000022678,PAY0000022678,20.95,2025-03-17
REF0000022684,PAY0000022684,8.46,2025-06-06
REF0000022708,PAY0000022708,64.83,2023-10-10
REF0000022717,PAY0000022717,14.89,2024-01-08
REF0000022719,PAY0000022719,32.42,2024-06-07
REF0000022720,PAY0000022720,3.5,2025-03-29
REF0000022721,PAY0000022721,15.68,2023-02-23
REF0000022731,PAY0000022731,4.19,2024-12-28
REF0000022747,PAY0000022747,31.94,2023-08-09
REF0000022754,PAY0000022754,96.37,2025-02-07
REF0000022777,PAY0000022777,11.08,2023-10-02
REF0000022781,PAY0000022781,20.7,2025-04-05
REF0000022789,PAY0000022789,9.44,2024-08-19
REF0000022793,PAY0000022793,9.98,2023-07-18
REF0000022798,PAY0000022798,48.79,2024-01-01
REF0000022800,PAY0000022800,12.15,2023-12-25
REF0000022801,PAY0000022801,5.95,2025-02-17
REF0000022812,PAY0000022812,18.03,2024-11-25
REF0000022831,PAY0000022831,13.05,2023-11-08
REF0000022832,PAY0000022832,28.76,2025-03-01
REF0000022833,PAY0000022833,7.22,2025-01-16
REF0000022840,PAY0000022840,1.37,2023-09-02
REF0000022846,PAY0000022846,2.47,2025-04-28
REF0000022849,PAY0000022849,4.22,2023-04-11
REF0000022858,PAY0000022858,32.38,2024-05-01
REF0000022863,PAY0000022863,7.27,2024-08-21
REF0000022873,PAY0000022873,7.27,2024-07-13
REF0000022874,PAY0000022874,28.5,2025-06-12
REF0000022880,PAY0000022880,1.71,2025-01-20
REF0000022882,PAY0000022882,17.83,2023-04-06
REF0000022883,PAY0000022883,37.73,2023-07-16
REF0000022891,PAY0000022891,3.98,2024-01-18
REF0000022898,PAY0000022898,30.11,2025-06-08
REF0000022909,PAY0000022909,28.38,2023-09-14
REF0000022925,PAY0000022925,23.44,2024-03-22
REF0000022931,PAY0000022931,20.23,2023-06-23
REF0000022932,PAY0000022932,54.59,2023-04-05
REF0000022953,PAY0000022953,28.65,2023-12-12
REF0000022958,PAY0000022958,13.36,2025-02-24
REF0000022960,PAY0000022960,11.01,2025-06-02
REF0000022977,PAY0000022977,6.14,2023-06-29
REF0000022981,PAY0000022981,43.53,2023-09-19
REF0000022987,PAY0000022987,62.93,2023-03-26
REF0000022991,PAY0000022991,15.22,2024-08-02
REF0000022992,PAY0000022992,2.08,2025-03-28
REF0000022994,PAY0000022994,34.72,2023-12-12
REF0000022998,PAY0000022998,19.31,2025-04-27
REF0000022999,PAY0000022999,45.23,2023-03-26
REF0000023000,PAY0000023000,12.09,2024-07-07
REF0000023018,PAY0000023018,43.11,2023-06-15
REF0000023020,PAY0000023020,32.81,2023-03-18
REF0000023021,PAY0000023021,28.07,2025-05-02
REF0000023027,PAY0000023027,66.79,2025-05-10
REF0000023043,PAY0000023043,31.91,2024-08-23
REF0000023049,PAY0000023049,92.48,2024-07-05
REF0000023058,PAY0000023058,8.98,2023-09-14
REF0000023082,PAY0000023082,31.83,2023-04-01
REF0000023084,PAY0000023084,14.32,2023-02-06
REF0000023089,PAY0000023089,16.55,2023-11-13
REF0000023091,PAY0000023091,8.7,2024-10-28
REF0000023094,PAY0000023094,56.05,2023-01-11
REF0000023098,PAY0000023098,23.76,2024-12-25
REF0000023100,PAY0000023100,29.51,2023-10-15
REF0000023104,PAY0000023104,10.94,2024-02-22
REF0000023108,PAY0000023108,7.11,2025-02-04
REF0000023114,PAY0000023114,7.5,2024-04-06
REF0000023116,PAY0000023116,13.83,2025-04-05
REF0000023127,PAY0000023127,2.98,2024-11-23
REF0000023132,PAY0000023132,14.16,2023-12-23
REF0000023144,PAY0000023144,34.44,2023-01-26
REF0000023147,PAY0000023147,15.2,2023-10-25
REF0000023148,PAY0000023148,26.19,2025-05-06
REF0000023151,PAY0000023151,7.48,2023-01-22
REF0000023155,PAY0000023155,38.36,2024-07-15
REF0000023164,PAY0000023164,23.48,2024-11-04
REF0000023170,PAY0000023170,18.87,2024-08-07
REF0000023194,PAY0000023194,95.31,2024-06-26
REF0000023195,PAY0000023195,10.3,2025-01-20
REF0000023198,PAY0000023198,20.46,2024-08-29
REF0000023202,PAY0000023202,30.14,2023-12-19
REF0000023210,PAY0000023210,2.91,2024-02-17
REF0000023217,PAY0000023217,22.82,2023-12-22
REF0000023224,PAY0000023224,5.43,2023-08-18
REF0000023225,PAY0000023225,20.33,2025-06-20
REF0000023233,PAY0000023233,18.58,2024-03-03
REF0000023245,PAY0000023245,11.82,2024-02-04
REF0000023248,PAY0000023248,6.9,2024-07-12
REF0000023251,PAY0000023251,18.77,2023-02-09
REF0000023270,PAY0000023270,9.61,2024-06-06
REF0000023274,PAY0000023274,4.29,2024-11-18
REF0000023280,PAY0000023280,84.41,2025-04-14
REF0000023285,PAY0000023285,14.61,2024-11-28
REF0000023286,PAY0000023286,16.47,2023-04-23
REF0000023296,PAY0000023296,4.59,2024-10-04
REF0000023307,PAY0000023307,13.49,2023-09-07
REF0000023310,PAY0000023310,21.47,2025-03-17
REF0000023315,PAY0000023315,22.04,2023-12-16
REF0000023338,PAY0000023338,17.38,2023-06-05
REF0000023340,PAY0000023340,13.98,2024-10-10
REF0000023344,PAY0000023344,9.7,2025-04-03
REF0000023351,PAY0000023351,94.79,2024-05-10
REF0000023352,PAY0000023352,60.69,2023-05-02
REF0000023354,PAY0000023354,5.11,2023-03-31
REF0000023363,PAY0000023363,2.74,2025-04-19
REF0000023367,PAY0000023367,26.53,2024-11-22
REF0000023384,PAY0000023384,7.08,2024-09-26
REF0000023386,PAY0000023386,9.33,2024-02-18
REF0000023390,PAY0000023390,32.31,2024-09-26
REF0000023412,PAY0000023412,7.73,2023-05-05
REF0000023422,PAY0000023422,21.05,2025-06-27
REF0000023429,PAY0000023429,59.86,2024-03-04
REF0000023430,PAY0000023430,21.92,2024-01-21
REF0000023431,PAY0000023431,56.02,2024-09-09
REF0000023439,PAY0000023439,41.68,2024-04-08
REF0000023448,PAY0000023448,16.78,2023-10-19
REF0000023455,PAY0000023455,16.77,2024-03-17
REF0000023458,PAY0000023458,51.17,2024-04-11
REF0000023459,PAY0000023459,42.56,2023-08-05
REF0000023460,PAY0000023460,4.54,2023-10-31
REF0000023461,PAY0000023461,26.09,2023-07-27
REF0000023465,PAY0000023465,22.21,2023-04-16
REF0000023470,PAY0000023470,21.66,2024-08-09
REF0000023471,PAY0000023471,7.15,2024-12-23
REF0000023473,PAY0000023473,44.06,2024-04-24
REF0000023480,PAY0000023480,60.54,2023-02-27
REF0000023484,PAY0000023484,33.6,2023-06-15
REF0000023486,PAY0000023486,4.75,2025-04-13
REF0000023499,PAY0000023499,118.39,2024-05-16
REF0000023505,PAY0000023505,14.22,2025-06-25
REF0000023539,PAY0000023539,19.24,2023-04-07
REF0000023540,PAY0000023540,12.45,2024-01-27
REF0000023543,PAY0000023543,11.04,2024-01-17
REF0000023549,PAY0000023549,13.82,2025-02-22
REF0000023555,PAY0000023555,3.91,2024-08-24
REF0000023556,PAY0000023556,42.13,2023-08-03
REF0000023568,PAY0000023568,25.15,2024-01-18
REF0000023578,PAY0000023578,38.87,2023-09-22
REF0000023581,PAY0000023581,10.91,2025-02-05
REF0000023585,PAY0000023585,8.81,2024-01-19
REF0000023589,PAY0000023589,13.78,2024-01-08
REF0000023594,PAY0000023594,37.02,2024-03-04
REF0000023605,PAY0000023605,48.46,2023-10-12
REF0000023607,PAY0000023607,27.34,2024-05-08
REF0000023623,PAY0000023623,22.77,2024-02-21
REF0000023627,PAY0000023627,13.76,2023-01-17
REF0000023631,PAY0000023631,2.55,2025-04-04
REF0000023639,PAY0000023639,59.98,2024-07-29
REF0000023641,PAY0000023641,54.03,2024-07-05
REF0000023647,PAY0000023647,11.18,2024-09-15
REF0000023649,PAY0000023649,14.38,2023-06-09
REF0000023650,PAY0000023650,21.66,2025-06-06
REF0000023653,PAY0000023653,50.41,2023-08-25
REF0000023657,PAY0000023657,11.25,2024-03-06
REF0000023674,PAY0000023674,4.7,2024-07-08
REF0000023678,PAY0000023678,30.62,2023-01-28
REF0000023683,PAY0000023683,12.55,2023-06-25
REF0000023687,PAY0000023687,2.89,2025-01-14
REF0000023691,PAY0000023691,44.48,2023-05-05
REF0000023698,PAY0000023698,10.54,2023-12-14
REF0000023699,PAY0000023699,10.86,2024-01-23
REF0000023709,PAY0000023709,13.27,2024-08-24
REF0000023714,PAY0000023714,14.2,2024-09-19
REF0000023718,PAY0000023718,5.04,2023-02-05
REF0000023720,PAY0000023720,5.86,2025-06-09
REF0000023728,PAY0000023728,15.37,2024-02-16
REF0000023740,PAY0000023740,56.42,2025-02-04
REF0000023744,PAY0000023744,59.0,2023-05-30
REF0000023754,PAY0000023754,27.49,2023-12-30
REF0000023757,PAY0000023757,35.87,2024-03-26
REF0000023762,PAY0000023762,20.72,2024-01-23
REF0000023773,PAY0000023773,15.72,2024-01-25
REF0000023777,PAY0000023777,146.96,2023-02-08
REF0000023783,PAY0000023783,5.11,2025-06-25
REF0000023793,PAY0000023793,27.91,2025-02-10
REF0000023797,PAY0000023797,8.61,2025-03-27
REF0000023802,PAY0000023802,44.62,2024-01-24
REF0000023805,PAY0000023805,15.69,2025-06-05
REF0000023808,PAY0000023808,5.15,2023-02-16
REF0000023815,PAY0000023815,15.24,2024-03-18
REF0000023816,PAY0000023816,6.27,2024-10-01
REF0000023817,PAY0000023817,27.42,2025-02-22
REF0000023820,PAY0000023820,72.38,2023-11-21
REF0000023821,PAY0000023821,18.49,2025-05-29
REF0000023824,PAY0000023824,13.51,2025-05-30
REF0000023826,PAY0000023826,75.93,2024-08-30
REF0000023827,PAY0000023827,14.43,2024-08-18
REF0000023830,PAY0000023830,13.5,2023-04-28
REF0000023843,PAY0000023843,31.24,2024-11-20
REF0000023845,PAY0000023845,20.98,2024-07-31
REF0000023846,PAY0000023846,36.81,2023-11-29
REF0000023854,PAY0000023854,30.24,2025-01-21
REF0000023859,PAY0000023859,24.7,2023-08-02
REF0000023896,PAY0000023896,1.76,2024-06-19
REF0000023904,PAY0000023904,30.01,2023-06-20
REF0000023911,PAY0000023911,4.68,2025-04-21
REF0000023912,PAY0000023912,14.71,2023-12-14
REF0000023915,PAY0000023915,11.62,2024-09-25
REF0000023920,PAY0000023920,12.93,2023-06-15
REF0000023921,PAY0000023921,9.29,2023-08-31
REF0000023929,PAY0000023929,31.76,2024-09-04
REF0000023944,PAY0000023944,18.99,2025-05-01
REF0000023947,PAY0000023947,76.06,2023-12-02
REF0000023966,PAY0000023966,45.22,2024-07-03
REF0000023992,PAY0000023992,48.27,2024-04-16
REF0000024000,PAY0000024000,3.66,2024-01-17
REF0000024006,PAY0000024006,7.77,2024-05-13
REF0000024007,PAY0000024007,22.55,2023-02-05
REF0000024008,PAY0000024008,40.28,2023-01-24
REF0000024019,PAY0000024019,31.36,2023-02-12
REF0000024020,PAY0000024020,10.69,2024-05-13
REF0000024022,PAY0000024022,24.47,2023-07-11
REF0000024025,PAY0000024025,60.77,2024-11-18
REF0000024028,PAY0000024028,10.73,2023-10-28
REF0000024029,PAY0000024029,3.63,2024-07-05
REF0000024030,PAY0000024030,22.26,2023-04-26
REF0000024034,PAY0000024034,22.54,2023-04-13
REF0000024035,PAY0000024035,18.22,2024-10-30
REF0000024047,PAY0000024047,6.59,2024-06-27
REF0000024049,PAY0000024049,18.05,2023-09-24
REF0000024051,PAY0000024051,8.84,2024-10-25
REF0000024052,PAY0000024052,3.55,2024-05-07
REF0000024057,PAY0000024057,10.57,2024-04-14
REF0000024060,PAY0000024060,1.06,2023-10-13
REF0000024061,PAY0000024061,5.05,2023-05-13
REF0000024072,PAY0000024072,15.89,2025-04-19
REF0000024086,PAY0000024086,27.69,2024-02-15
REF0000024088,PAY0000024088,12.32,2025-05-03
REF0000024103,PAY0000024103,18.97,2024-04-05
REF0000024108,PAY0000024108,43.95,2024-12-10
REF0000024110,PAY0000024110,26.08,2024-04-30
REF0000024111,PAY0000024111,22.16,2023-05-15
REF0000024123,PAY0000024123,19.41,2023-01-23
REF0000024125,PAY0000024125,52.73,2025-05-16
REF0000024130,PAY0000024130,63.81,2023-09-28
REF0000024133,PAY0000024133,18.03,2023-07-24
REF0000024139,PAY0000024139,9.44,2025-02-07
REF0000024140,PAY0000024140,24.77,2024-10-15
REF0000024142,PAY0000024142,17.58,2023-07-22
REF0000024146,PAY0000024146,29.79,2024-04-20
REF0000024152,PAY0000024152,14.16,2023-05-09
REF0000024153,PAY0000024153,39.55,2025-04-01
REF0000024160,PAY0000024160,61.08,2023-05-14
REF0000024172,PAY0000024172,20.24,2023-05-20
REF0000024175,PAY0000024175,35.49,2025-05-26
REF0000024179,PAY0000024179,22.12,2023-10-20
REF0000024196,PAY0000024196,46.85,2023-11-17
REF0000024228,PAY0000024228,35.22,2024-03-13
REF0000024234,PAY0000024234,66.87,2023-12-01
REF0000024238,PAY0000024238,20.09,2024-08-16
REF0000024239,PAY0000024239,28.45,2024-03-08
REF0000024243,PAY0000024243,17.42,2024-07-05
REF0000024252,PAY0000024252,16.28,2025-02-19
REF0000024254,PAY0000024254,65.45,2023-06-29
REF0000024262,PAY0000024262,10.01,2023-10-28
REF0000024268,PAY0000024268,15.71,2023-07-04
REF0000024271,PAY0000024271,52.29,2023-09-27
REF0000024272,PAY0000024272,10.16,2024-11-01
REF0000024279,PAY0000024279,31.45,2023-09-29
REF0000024286,PAY0000024286,5.15,2024-08-11
REF0000024291,PAY0000024291,20.4,2025-02-26
REF0000024298,PAY0000024298,110.05,2023-05-17
REF0000024299,PAY0000024299,61.38,2024-09-04
REF0000024307,PAY0000024307,2.82,2024-01-06
REF0000024308,PAY0000024308,3.71,2025-01-16
REF0000024312,PAY0000024312,36.06,2024-10-22
REF0000024317,PAY0000024317,27.2,2023-05-07
REF0000024324,PAY0000024324,44.21,2023-06-21
REF0000024328,PAY0000024328,34.0,2023-04-11
REF0000024342,PAY0000024342,14.29,2024-08-06
REF0000024344,PAY0000024344,34.78,2023-08-03
REF0000024347,PAY0000024347,13.46,2023-04-08
REF0000024349,PAY0000024349,11.6,2024-11-24
REF0000024352,PAY0000024352,12.14,2023-02-03
REF0000024356,PAY0000024356,85.85,2025-04-03
REF0000024359,PAY0000024359,68.36,2024-08-28
REF0000024377,PAY0000024377,7.47,2025-06-23
REF0000024380,PAY0000024380,14.71,2024-06-23
REF0000024385,PAY0000024385,4.89,2023-06-01
REF0000024390,PAY0000024390,34.05,2024-02-29
REF0000024397,PAY0000024397,15.25,2025-03-16
REF0000024400,PAY0000024400,20.01,2023-08-25
REF0000024402,PAY0000024402,30.14,2023-12-05
REF0000024418,PAY0000024418,21.86,2023-10-18
REF0000024433,PAY0000024433,31.18,2024-11-21
REF0000024445,PAY0000024445,23.15,2025-06-18
REF0000024446,PAY0000024446,20.51,2024-03-14
REF0000024467,PAY0000024467,18.61,2024-01-29
REF0000024468,PAY0000024468,39.84,2024-03-11
REF0000024470,PAY0000024470,32.99,2024-10-18
REF0000024478,PAY0000024478,18.05,2023-04-13
REF0000024479,PAY0000024479,99.2,2024-01-03
REF0000024496,PAY0000024496,23.27,2024-08-22
REF0000024513,PAY0000024513,7.05,2024-10-03
REF0000024517,PAY0000024517,8.27,2024-05-09
REF0000024519,PAY0000024519,22.93,2023-11-29
REF0000024520,PAY0000024520,27.59,2024-11-24
REF0000024539,PAY0000024539,21.34,2025-06-26
REF0000024542,PAY0000024542,19.71,2023-05-29
REF0000024572,PAY0000024572,135.19,2023-11-18
REF0000024573,PAY0000024573,52.6,2024-01-28
REF0000024576,PAY0000024576,17.45,2023-06-23
REF0000024578,PAY0000024578,18.34,2023-11-02
REF0000024596,PAY0000024596,19.45,2025-02-27
REF0000024612,PAY0000024612,32.12,2024-02-02
REF0000024618,PAY0000024618,32.52,2025-02-02
REF0000024623,PAY0000024623,49.83,2024-09-29
REF0000024627,PAY0000024627,38.92,2025-03-25
REF0000024630,PAY0000024630,24.44,2025-02-28
REF0000024640,PAY0000024640,23.52,2025-04-09
REF0000024643,PAY0000024643,37.13,2023-07-10
REF0000024661,PAY0000024661,18.9,2024-10-08
REF0000024669,PAY0000024669,23.62,2023-08-19
REF0000024674,PAY0000024674,38.7,2023-05-04
REF0000024677,PAY0000024677,21.15,2025-04-25
REF0000024678,PAY0000024678,22.7,2023-05-30
REF0000024679,PAY0000024679,5.44,2024-05-27
REF0000024686,PAY0000024686,23.56,2023-07-23
REF0000024702,PAY0000024702,39.62,2024-02-18
REF0000024705,PAY0000024705,25.81,2023-04-05
REF0000024710,PAY0000024710,26.22,2025-05-28
REF0000024714,PAY0000024714,18.46,2023-09-16
REF0000024716,PAY0000024716,76.75,2024-01-07
REF0000024734,PAY0000024734,15.09,2024-06-08
REF0000024736,PAY0000024736,18.3,2023-06-25
REF0000024752,PAY0000024752,3.3,2024-11-15
REF0000024780,PAY0000024780,22.5,2025-05-22
REF0000024792,PAY0000024792,9.37,2024-07-22
REF0000024803,PAY0000024803,35.22,2023-11-09
REF0000024804,PAY0000024804,38.91,2024-06-21
REF0000024805,PAY0000024805,57.72,2024-11-22
REF0000024806,PAY0000024806,6.82,2024-01-04
REF0000024809,PAY0000024809,19.17,2024-11-21
REF0000024820,PAY0000024820,5.26,2024-06-06
REF0000024821,PAY0000024821,63.24,2024-06-16
REF0000024822,PAY0000024822,23.78,2023-07-04
REF0000024826,PAY0000024826,8.05,2023-09-26
REF0000024853,PAY0000024853,12.75,2024-07-12
REF0000024855,PAY0000024855,63.78,2025-01-22
REF0000024857,PAY0000024857,6.49,2023-10-02
REF0000024861,PAY0000024861,32.69,2023-12-16
REF0000024869,PAY0000024869,9.05,2024-07-09
REF0000024871,PAY0000024871,7.97,2023-01-12
REF0000024883,PAY0000024883,27.9,2023-05-13
REF0000024902,PAY0000024902,30.27,2023-07-26
REF0000024910,PAY0000024910,129.55,2023-03-25
REF0000024918,PAY0000024918,9.13,2024-09-29
REF0000024924,PAY0000024924,2.12,2025-02-28
REF0000024935,PAY0000024935,31.11,2025-02-08
REF0000024946,PAY0000024946,2.4,2023-01-30
REF0000024949,PAY0000024949,6.29,2024-08-27
REF0000024978,PAY0000024978,83.02,2025-06-24
REF0000024980,PAY0000024980,23.05,2025-05-16
REF0000024989,PAY0000024989,14.6,2025-05-06
REF0000024991,PAY0000024991,44.18,2023-09-25
REF0000024995,PAY0000024995,5.44,2025-03-13
REF0000025018,PAY0000025018,12.19,2023-03-22
REF0000025032,PAY0000025032,15.86,2024-09-29
REF0000025035,PAY0000025035,19.52,2024-02-24
REF0000025050,PAY0000025050,10.34,2025-05-21
REF0000025055,PAY0000025055,26.09,2024-12-05
REF0000025059,PAY0000025059,3.58,2023-04-07
REF0000025061,PAY0000025061,12.58,2024-09-11
REF0000025069,PAY0000025069,7.5,2024-04-06
REF0000025074,PAY0000025074,111.69,2024-02-22
REF0000025075,PAY0000025075,8.1,2024-04-08
REF0000025090,PAY0000025090,24.14,2025-06-04
REF0000025092,PAY0000025092,49.4,2024-02-14
REF0000025103,PAY0000025103,5.94,2023-03-23
REF0000025104,PAY0000025104,78.09,2024-10-24
REF0000025111,PAY0000025111,19.51,2023-09-08
REF0000025112,PAY0000025112,16.93,2023-07-05
REF0000025133,PAY0000025133,16.12,2023-04-18
REF0000025135,PAY0000025135,6.33,2023-08-04
REF0000025136,PAY0000025136,58.0,2024-09-22
REF0000025138,PAY0000025138,21.44,2023-12-04
REF0000025141,PAY0000025141,25.76,2024-07-09
REF0000025142,PAY0000025142,33.42,2024-07-03
REF0000025150,PAY0000025150,30.36,2023-06-22
REF0000025155,PAY0000025155,13.22,2023-03-10
REF0000025158,PAY0000025158,1.68,2024-05-04
REF0000025161,PAY0000025161,69.76,2023-12-16
REF0000025182,PAY0000025182,6.04,2023-08-26
REF0000025183,PAY0000025183,49.6,2025-02-11
REF0000025198,PAY0000025198,87.43,2024-04-16
REF0000025201,PAY0000025201,20.92,2024-09-12
REF0000025207,PAY0000025207,9.63,2023-07-09
REF0000025210,PAY0000025210,21.38,2023-03-25
REF0000025212,PAY0000025212,9.84,2023-02-14
REF0000025216,PAY0000025216,17.07,2023-03-22
REF0000025218,PAY0000025218,42.52,2024-04-01
REF0000025225,PAY0000025225,5.1,2023-07-21
REF0000025235,PAY0000025235,1.49,2024-10-01
REF0000025237,PAY0000025237,41.52,2023-08-21
REF0000025244,PAY0000025244,29.45,2023-12-10
REF0000025272,PAY0000025272,7.19,2023-09-16
REF0000025282,PAY0000025282,72.31,2024-05-30
REF0000025305,PAY0000025305,12.52,2025-04-04
REF0000025330,PAY0000025330,81.14,2024-07-16
REF0000025337,PAY0000025337,2.24,2025-01-11
REF0000025348,PAY0000025348,80.0,2023-12-20
REF0000025351,PAY0000025351,3.51,2025-05-02
REF0000025355,PAY0000025355,147.25,2023-03-31
REF0000025358,PAY0000025358,4.81,2023-09-15
REF0000025379,PAY0000025379,24.39,2025-04-22
REF0000025381,PAY0000025381,16.26,2024-08-25
REF0000025393,PAY0000025393,13.45,2024-12-15
REF0000025406,PAY0000025406,8.63,2024-07-09
REF0000025421,PAY0000025421,13.1,2024-09-26
REF0000025431,PAY0000025431,26.67,2025-02-13
REF0000025433,PAY0000025433,49.89,2023-10-14
REF0000025436,PAY0000025436,15.92,2024-01-21
REF0000025437,PAY0000025437,58.16,2024-12-11
REF0000025438,PAY0000025438,3.07,2024-08-13
REF0000025448,PAY0000025448,29.13,2023-08-23
REF0000025459,PAY0000025459,6.08,2024-06-06
REF0000025465,PAY0000025465,29.63,2023-11-13
REF0000025473,PAY0000025473,33.96,2024-03-08
REF0000025475,PAY0000025475,11.12,2023-06-19
REF0000025505,PAY0000025505,66.87,2024-12-31
REF0000025507,PAY0000025507,15.51,2023-01-24
REF0000025514,PAY0000025514,16.31,2023-09-19
REF0000025516,PAY0000025516,115.67,2023-02-02
REF0000025517,PAY0000025517,89.76,2024-05-20
REF0000025528,PAY0000025528,6.96,2023-06-18
REF0000025533,PAY0000025533,8.71,2023-02-13
REF0000025534,PAY0000025534,10.08,2023-03-18
REF0000025536,PAY0000025536,15.68,2023-02-26
REF0000025553,PAY0000025553,24.95,2023-11-10
REF0000025556,PAY0000025556,14.74,2024-11-13
REF0000025560,PAY0000025560,26.93,2023-06-11
REF0000025564,PAY0000025564,3.92,2024-10-22
REF0000025567,PAY0000025567,6.97,2023-12-27
REF0000025578,PAY0000025578,8.99,2024-06-27
REF0000025595,PAY0000025595,35.23,2023-09-07
REF0000025598,PAY0000025598,37.3,2024-11-22
REF0000025616,PAY0000025616,49.08,2025-02-20
REF0000025617,PAY0000025617,12.3,2024-02-12
REF0000025621,PAY0000025621,45.38,2024-10-20
