order_id,customer_id,status,country,currency,created_date,updated_date,channel
O000022597,C0010786,shipped,DE,USD,2023-11-18,2023-11-30,mobile
O000022598,C0005473,paid,FR,EUR,2023-11-20,2023-11-22,mobile
O000022599,C0000447,paid,US,USD,2025-02-27,2025-03-06,web
O000022600,C0006239,shipped,FR,EUR,2024-12-07,2024-12-18,web
O000022601,C0011281,refunded,DE,USD,2024-11-01,2024-11-08,web
O000022602,C0004745,paid,PL,EUR,2024-01-07,2024-01-21,partner
O000022603,C0011138,shipped,DE,USD,2024-08-12,2024-08-12,web
O000022604,C0008563,paid,ES,EUR,2024-07-01,2024-07-05,web
O000022605,C0003654,refunded,US,EUR,2023-04-01,2023-04-08,mobile
O000022606,C00001260,created,ES,USD,2023-06-01,2023-06-04,partner
O000022607,C0006139,paid,DE,EUR,2024-10-28,2024-11-03,mobile
O000022608,C0003192,paid,US,EUR,2023-01-11,2023-01-22,partner
O000022609,c0003630,created,US,USD,2024-04-10,2024-04-18,partner
O000022610,C0004135,paid,US,USD,2023-11-06,2023-11-06,web
O000022611,C0011319,refunded,GB,EUR,2024-06-28,2024-07-11,partner
O000022612,C0004544,delivered,NL,EUR,2024-11-09,2024-11-11,web
O000022613,c0010366,paid,DE,EUR,2023-02-24,2023-02-28,mobile
O000022614,C0001068,delivered,PL,USD,2025-01-02,2025-01-13,partner
O000022615,C0007439,delivered,PL,EUR,2025-01-08,2025-01-19,mobile
O000022616,C0008290,paid,US,EUR,2023-09-30,2023-10-14,mobile
O000022617,C0007835,delivered,NL,EUR,2024-09-13,2024-09-24,mobile
O000022618,C0000392,created,NL,USD,2025-04-03,2025-04-12,partner
O000022619,C0001419,paid,US,EUR,2024-05-09,2024-05-19,web
O000022620,C0007287,created,GB,EUR,2024-04-07,2024-04-12,mobile
O000022621,C0007549,paid,NL,PLN,2024-12-28,2024-12-31,mobile
O000022622,C0002514,shipped,ES,EUR,2023-10-18,2023-10-24,partner
O000022623,C0006157,paid,FR,EUR,2023-06-11,2023-06-21,partner
O000022624,C0004124,created,US,EUR,2024-01-24,2024-02-07,partner
O000022625,C0009132,delivered,DE,USD,2024-01-02,2024-01-10,partner
O000022626,C0001864,delivered,US,EUR,2024-02-25,2024-02-25,mobile
O000022627,C0011836,created,NL,EUR,2023-07-28,2023-08-05,web
O000022628,C0005798,shipped,DE,EUR,2024-07-16,2024-07-24,mobile
O000022629,C0005418,paid,DE,EUR,2023-05-10,2023-05-16,partner
O000022630,C0000528,created,PL,EUR,2023-05-29,2023-06-04,mobile
O000022631,C0008620,paid,NL,EUR,2023-12-08,2023-12-08,web
O000022632,C0008305,shipped,PL,EUR,2023-08-23,2023-09-04,partner
O000022633,C0005855,delivered,SE,GBP,2023-05-03,2023-05-15,web
O000022634,C0002972,created,US,EUR,2025-05-26,2025-06-05,partner
O000022635,C0006216,paid,PL,USD,2023-06-01,2023-06-14,mobile
O000022636,C0007576,paid,PL,USD,2023-12-02,2023-12-15,partner
O000022637,C0011181,delivered,FR,EUR,2023-09-04,2023-09-05,web
O000022638,C0005816,cancelled,US,EUR,2023-01-31,2023-02-08,web
O000022639,C0010411,shipped,DE,USD,2023-10-19,2023-10-23,web
O000022640,C0009335,shipped,US,USD,2023-07-27,2023-08-07,partner
O000022641,C0008157,refunded,DE,USD,2024-04-22,2024-05-06,web
O000022642,C0008000,delivered,PL,EUR,2025-06-17,2025-06-21,web
O000022643,C0001628,shipped,FR,EUR,2024-07-16,2024-07-26,partner
O000022644,C0011052,created,PL,EUR,2025-03-11,2025-03-11,mobile
O000022645,C0002427,paid,SE,EUR,2023-06-25,2023-07-09,mobile
O000022646,C0010947,paid,DE,EUR,2023-09-19,2023-09-21,mobile
O000022647,c0002562,delivered,DE,EUR,2024-09-09,2024-09-23,partner
O000022648,C0009864,shipped,US,EUR,2023-08-10,2023-08-23,web
O000022649,C0004109,created,GB,EUR,2025-02-20,2025-02-25,web
O000022650,C0005341,cancelled,DE,EUR,2025-01-13,2025-01-23,partner
O000022651,C0008412,delivered,DE,EUR,2025-02-15,2025-02-22,partner
O000022652,C0011342,created,NL,EUR,2024-08-15,2024-08-23,partner
O000022653,C0002623,paid,US,EUR,2024-11-26,2024-12-07,mobile
O000022654,C0005452,cancelled,DE,USD,2023-04-07,2023-04-21,mobile
O000022655,C0009927,created,US,USD,2025-01-29,2025-02-02,mobile
O000022656,C0007697,paid,ES,EUR,2025-02-01,2025-02-01,partner
O000022657,C0004850,paid,NL,USD,2023-06-27,2023-07-11,partner
O000022658,C0003570,cancelled,FR,EUR,2023-12-07,2023-12-13,web
O000022659,C0002176,shipped,ES,EUR,2023-08-07,2023-08-12,mobile
O000022660,C0011627,shipped,US,USD,2023-01-03,2023-01-11,web
O000022661,C0005601,delivered,GB,GBP,2024-05-03,2024-05-10,mobile
O000022662,C0010378,delivered,US,USD,2023-07-18,2023-07-24,partner
O000022663,C0003090,shipped,ES,EUR,2024-11-03,2024-11-03,partner
O000022664,C0011860,paid,DE,EUR,2023-10-02,2023-10-06,partner
O000022665,C0006457,delivered,US,USD,2024-12-19,2024-12-24,partner
O000022666,C0008712,delivered,FR,USD,2023-08-15,2023-08-27,web
O000022667,C0003731,created,GB,EUR,2024-11-05,2024-11-18,web
O000022668,C0010196,created,ES,USD,2023-02-02,2023-02-07,web
O000022669,C0001187,paid,US,USD,2024-09-14,2024-09-17,web
O000022670,C0001091,delivered,FR,EUR,2024-08-06,2024-08-06,partner
O000022671,C0005606,created,GB,EUR,2023-08-22,2023-08-29,web
O000022672,C0007051,created,FR,EUR,2023-08-16,2023-08-21,partner
O000022673,C0010866,cancelled,PL,EUR,2023-05-19,2023-05-19,mobile
O000022674,C0011020,cancelled,FR,EUR,2024-05-20,2024-06-01,web
O000022675, C0005388 ,delivered,ES,EUR,2023-03-20,2023-04-02,partner
O000022676,C0001282,paid,DE,USD,2024-01-01,2024-01-02,partner
O000022677,C0007338,created,SE,EUR,2024-01-18,2024-01-24,mobile
O000022678,C0008551,paid,ES,USD,2024-11-25,2024-12-03,web
O000022679,C0008366,shipped,US,EUR,2023-06-29,2023-06-29,partner
O000022680, C0010073 ,cancelled,US,EUR,2023-01-30,2023-02-07,mobile
O000022681,C0006542,paid,GB,EUR,2024-05-09,2024-05-14,partner
O000022682,C0005262,paid,DE,USD,2025-06-06,2025-06-16,partner
O000022683,C0003640,delivered,ES,PLN,2025-04-20,2025-05-01,web
O000022684,C0002700,refunded,FR,EUR,2024-05-01,2024-05-04,partner
O000022685,C0001119,shipped,US,PLN,2024-02-23,2024-02-25,partner
O000022686,C0004492,shipped,FR,EUR,2024-01-14,2024-01-25,partner
O000022687,C0002970,delivered,US,GBP,2024-03-11,2024-03-18,mobile
O000022688,C0008557,paid,GB,USD,2023-05-30,2023-06-06,web
O000022689,C0010633,delivered,SE,EUR,2024-12-21,2025-01-04,mobile
O000022690,C0008563,created,US,USD,2023-08-31,2023-09-05,mobile
O000022691,C0005364,cancelled,DE,USD,2025-06-16,2025-06-25,partner
O000022692,C0005919,delivered,PL,USD,2024-06-20,2024-06-24,web
O000022693,C0000365,created,NL,EUR,2023-09-22,2023-09-25,web
O000022694,C0000006,cancelled,US,USD,2024-05-04,2024-05-17,mobile
O000022695,C0011519,delivered,ES,PLN,2023-04-11,2023-04-14,partner
O000022696,C0009612,paid,DE,USD,2024-01-15,2024-01-19,mobile
O000022697,C0002911,delivered,US,EUR,2024-11-03,2024-11-07,partner
O000022698,C0001291,paid,US,EUR,2024-04-03,2024-04-08,partner
O000022699,C0002856,delivered,US,EUR,2025-04-04,2025-04-09,web
O000022700,C0007260,paid,GB,EUR,2024-09-12,2024-09-14,web
O000022701,C0010049,refunded,US,EUR,2024-08-21,2024-08-24,partner
O000022702,C0005982,delivered,ES,EUR,2023-02-22,2023-02-26,mobile
O000022703,C0005434,paid,DE,EUR,2024-05-03,2024-05-06,partner
O000022704,C0010320,paid,SE,EUR,2023-05-28,2023-06-02,mobile
O000022705,C0006207,shipped,PL,EUR,2023-03-28,2023-04-08,partner
O000022706,C0007586,refunded,FR,EUR,2023-06-24,2023-06-27,web
O000022707,C0009964,paid,DE,EUR,2024-03-07,2024-03-09,partner
O000022708,C0000944,created,NL,USD,2024-07-07,2024-07-08,mobile
O000022709,C0004028,delivered,US,GBP,2024-01-28,2024-02-05,partner
O000022710,C0011823,delivered,SE,EUR,2024-12-11,2024-12-14,partner
O000022711,C0001528,created,DE,EUR,2025-05-04,2025-05-06,web
O000022712,C0009909,shipped,DE,EUR,2024-07-20,2024-07-27,mobile
O000022713,C0005450,paid,ES,GBP,2023-06-09,2023-06-13,web
O000022714,C0000221,shipped,US,EUR,2023-06-26,2023-07-02,mobile
O000022715,C0003118,delivered,PL,EUR,2025-04-30,2025-05-14,mobile
O000022716,C0000696,cancelled,US,EUR,2024-12-27,2024-12-28,partner
O000022717,C0009817,refunded,SE,EUR,2023-02-16,2023-02-23,partner
O000022718,C0000717,delivered,US,EUR,2025-01-23,2025-01-24,mobile
O000022719,C0002774,paid,US,EUR,2023-03-14,2023-03-28,partner
O000022720,C0000599,delivered,US,EUR,2024-01-10,2024-01-13,web
O000022721,C0008126,paid,SE,USD,2024-07-17,2024-07-30,web
O000022722,C0001400,created,DE,GBP,2024-12-01,2024-12-08,web
O000022723,C0007295,shipped,DE,EUR,2025-01-08,2025-01-14,web
O000022724,C0008409,shipped,DE,EUR,2023-10-23,2023-10-26,partner
O000022725,C0001874,delivered,FR,USD,2023-11-11,2023-11-13,partner
O000022726,C0006601,created,SE,EUR,2023-10-19,2023-10-20,web
O000022727,C0009645,paid,PL,PLN,2023-04-11,2023-04-23,partner
O000022728,C0010211,created,US,EUR,2024-07-25,2024-08-02,partner
O000022729,C0004718,shipped,PL,EUR,2024-04-03,2024-04-05,mobile
O000022730,C0000494,created,GB,EUR,2023-08-28,2023-09-06,mobile
O000022731,C0000349,cancelled,US,EUR,2024-07-09,2024-07-13,web
O000022732,C0003397,shipped,GB,USD,2025-05-04,2025-05-08,partner
O000022733,C0010082,cancelled,SE,USD,2024-02-05,2024-02-13,partner
O000022734,C0009295,paid,US,EUR,2023-04-30,2023-05-13,partner
O000022735,C0002114,delivered,DE,EUR,2025-01-21,2025-02-02,mobile
O000022736,C0000548,delivered,US,USD,2024-01-29,2024-02-03,web
O000022737,C0001925,shipped,DE,EUR,2025-02-11,2025-02-17,partner
O000022738,C0005520,paid,PL,USD,2024-09-05,2024-09-19,mobile
O000022739,C0006807,shipped,US,PLN,2025-05-25,2025-05-30,web
O000022740,C0003780,paid,SE,EUR,2024-11-05,2024-11-10,mobile
O000022741,C00007812,shipped,US,EUR,2023-05-21,2023-05-28,web
O000022742,C0010252,shipped,SE,EUR,2024-09-09,2024-09-20,mobile
O000022743,C0010901,cancelled,SE,USD,2025-01-02,2025-01-08,partner
O000022744,C0001252,paid,US,USD,2024-01-08,2024-01-10,web
O000022745,C0010962,shipped,DE,EUR,2024-05-28,2024-06-06,web
O000022746,C0011290,paid,NL,USD,2023-01-19,2023-01-30,partner
O000022747,C0005174,paid,NL,USD,2023-06-17,2023-06-26,partner
O000022748,C0003454,paid,GB,PLN,2023-09-16,2023-09-18,mobile
O000022749,C0002345,refunded,GB,USD,2023-08-20,2023-09-01,mobile
O000022750,C0003880,cancelled,GB,USD,2023-06-26,2023-07-05,mobile
O000022751,C0000642,delivered,FR,USD,2024-11-06,2024-11-20,mobile
O000022752,C0004222,shipped,NL,EUR,2025-03-19,2025-03-30,partner
O000022753,C0009613,delivered,NL,EUR,2023-03-27,2023-04-01,mobile
O000022754,C0001285,cancelled,ES,EUR,2024-04-10,2024-04-12,web
O000022755,C0001253,paid,NL,EUR,2024-03-24,2024-03-30,mobile
O000022756,C0006680,shipped,US,EUR,2023-12-14,2023-12-19,partner
O000022757,C0005665,paid,US,EUR,2023-05-20,2023-05-26,mobile
O000022758,C0003568,shipped,PL,EUR,2024-10-12,2024-10-22,partner
O000022759,C0001239,delivered,US,USD,2024-04-20,2024-04-25,mobile
O000022760,C0010100,delivered,FR,EUR,2023-03-22,2023-04-04,partner
O000022761,C0010370,paid,FR,PLN,2024-11-20,2024-11-22,web
O000022762,C0000336,delivered,NL,USD,2023-04-26,2023-05-01,web
O000022763,C0002281,paid,DE,USD,2023-12-14,2023-12-23,mobile
O000022764,C0008965,cancelled,DE,EUR,2025-06-09,2025-06-23,mobile
O000022765,C0007956,paid,US,EUR,2025-01-22,2025-01-26,web
O000022766,C0006318,paid,ES,USD,2024-06-27,2024-07-09,partner
O000022767,C0005049,delivered,US,EUR,2023-11-03,2023-11-13,web
O000022768,C0011630,paid,NL,EUR,2025-06-16,2025-06-26,mobile
O000022769,C0007176,delivered,US,EUR,2023-06-24,2023-06-24,web
O000022770,C0003141,cancelled,GB,EUR,2023-03-06,2023-03-14,partner
O000022771,C0005760,cancelled,SE,EUR,2023-08-03,2023-08-05,mobile
O000022772,C0003895,shipped,NL,USD,2024-10-27,2024-10-30,web
O000022773,C0000578,paid,DE,USD,2024-11-09,2024-11-18,partner
O000022774,C0006090,shipped,GB,EUR,2023-12-26,2024-01-09,web
O000022775,C0011581,shipped,PL,USD,2024-09-05,2024-09-18,mobile
O000022776,C0011874,shipped,FR,EUR,2024-12-04,2024-12-15,web
O000022777,C0001162,paid,NL,PLN,2024-07-08,2024-07-08,web
O000022778,C0003809,paid,ES,EUR,2025-01-17,2025-01-18,partner
O000022779,C0011570,cancelled,GB,EUR,2024-12-27,2025-01-06,mobile
O000022780, C0007412 ,cancelled,SE,EUR,2024-04-06,2024-04-10,web
O000022781,C0006597,paid,PL,EUR,2023-04-20,2023-04-25,web
O000022782,C0006703,shipped,ES,EUR,2023-07-08,2023-07-18,mobile
O000022783,C0010995,paid,GB,USD,2024-04-03,2024-04-08,web
O000022784,C0004377,created,GB,USD,2024-03-09,2024-03-21,mobile
O000022785,C0002761,delivered,ES,EUR,2024-11-22,2024-12-01,mobile
O000022786,C0009665,created,DE,EUR,2024-11-24,2024-12-07,mobile
O000022787,C00001077,paid,DE,EUR,2023-11-19,2023-12-03,mobile
O000022788,C0000641,created,US,EUR,2024-11-28,2024-12-10,web
O000022789,c0007415,paid,FR,USD,2024-02-06,2024-02-07,mobile
O000022790, C0002159 ,delivered,US,USD,2025-03-27,2025-04-06,mobile
O000022791,C0008288,paid,DE,GBP,2024-07-04,2024-07-16,web
O000022792,C0005469,paid,SE,EUR,2025-05-07,2025-05-19,web
O000022793,C0011705,delivered,DE,EUR,2024-07-12,2024-07-14,web
O000022794,C0008269,delivered,DE,EUR,2025-06-06,2025-06-20,mobile
O000022795,C0002857,refunded,US,USD,2024-06-29,2024-07-03,web
O000022796,C0000784,cancelled,FR,EUR,2023-03-31,2023-04-07,mobile
O000022797,C0003192,delivered,NL,USD,2023-04-06,2023-04-14,web
O000022798,C00010341,created,US,EUR,2025-05-11,2025-05-25,mobile
O000022799,C0005519,paid,GB,EUR,2023-08-18,2023-08-22,partner
O000022800,C0006394,refunded,DE,EUR,2023-10-15,2023-10-22,web
O000022801,C0005246,paid,DE,EUR,2023-04-07,2023-04-18,mobile
O000022802,C0010250,paid,GB,EUR,2024-09-29,2024-10-03,partner
O000022803,C0003563,delivered,US,EUR,2023-03-20,2023-03-30,web
O000022804,C0004480,cancelled,NL,USD,2024-04-10,2024-04-11,mobile
O000022805,C0004049,paid,SE,GBP,2023-03-10,2023-03-21,partner
O000022806,C0003976,paid,FR,EUR,2024-11-05,2024-11-16,web
O000022807,C0010103,paid,DE,USD,2023-06-16,2023-06-18,mobile
O000022808,C0000467,delivered,NL,EUR,2025-04-27,2025-05-06,web
O000022809,C0009306,shipped,FR,EUR,2025-02-10,2025-02-16,mobile
O000022810,C0008815,paid,FR,EUR,2023-03-22,2023-03-28,web
O000022811,C0009963,shipped,US,USD,2023-10-16,2023-10-18,mobile
O000022812,C0009142,refunded,NL,EUR,2024-02-23,2024-02-28,web
O000022813,C0009023,refunded,ES,EUR,2023-06-02,2023-06-05,partner
O000022814,C0001326,cancelled,PL,EUR,2023-09-23,2023-10-03,web
O000022815,C0009764,created,GB,GBP,2023-12-23,2023-12-24,web
O000022816,C0007935,paid,NL,EUR,2023-09-16,2023-09-27,partner
O000022817,C0011848,paid,ES,EUR,2023-04-28,2023-05-06,mobile
O000022818,C0008064,shipped,US,EUR,2023-04-11,2023-04-11,mobile
O000022819,C0002931,delivered,GB,EUR,2025-02-09,2025-02-09,mobile
O000022820,C0001558,paid,DE,PLN,2023-11-29,2023-12-06,web
O000022821,C0004329,paid,US,EUR,2023-11-03,2023-11-12,web
O000022822,C0011673,paid,DE,USD,2023-06-07,2023-06-12,partner
O000022823,C0001777,shipped,NL,EUR,2023-04-07,2023-04-12,web
O000022824,C0009285,shipped,NL,EUR,2023-11-04,2023-11-07,partner
O000022825,C0007380,paid,ES,USD,2023-05-19,2023-05-21,mobile
O000022826,C0008523,delivered,US,USD,2023-08-01,2023-08-09,web
O000022827,C0000372,delivered,NL,EUR,2024-10-20,2024-10-24,partner
O000022828,C0007132,delivered,DE,EUR,2023-09-04,2023-09-14,partner
O000022829,C0008133,shipped,ES,EUR,2023-03-09,2023-03-12,mobile
O000022830,C0002446,paid,DE,EUR,2023-08-02,2023-08-08,partner
O000022831,C0007944,paid,ES,EUR,2023-06-01,2023-06-09,mobile
O000022832,C0008612,paid,US,EUR,2023-09-23,2023-09-23,partner
O000022833,C0011959,shipped,ES,USD,2023-04-29,2023-05-06,web
O000022834,C0008506,delivered,GB,EUR,2025-01-30,2025-02-07,mobile
O000022835,C0010727,created,US,EUR,2023-09-05,2023-09-15,web
O000022836,C0011505,delivered,FR,EUR,2023-12-05,2023-12-09,mobile
O000022837,C0009506,created,US,EUR,2023-09-05,2023-09-11,partner
O000022838,C0003155,delivered,US,EUR,2024-09-01,2024-09-15,web
O000022839,C0008621,delivered,ES,USD,2024-08-18,2024-08-25,web
O000022840,C0011737,delivered,US,USD,2024-01-02,2024-01-04,web
O000022841,c0011492,cancelled,NL,USD,2025-06-07,2025-06-18,mobile
O000022842,C0001514,paid,US,USD,2023-09-10,2023-09-17,mobile
O000022843,C0007322,shipped,GB,EUR,2024-09-15,2024-09-29,web
O000022844,C0001543,paid,PL,EUR,2023-08-10,2023-08-23,partner
O000022845,C0010261,refunded,US,GBP,2024-11-16,2024-11-25,web
O000022846,C0005037,delivered,SE,USD,2024-11-30,2024-12-05,web
O000022847,C0011156,created,DE,EUR,2024-11-13,2024-11-19,partner
O000022848,C0006281,delivered,NL,EUR,2024-03-06,2024-03-08,partner
O000022849,C0006170,shipped,PL,EUR,2023-03-15,2023-03-28,web
O000022850,C0009516,paid,NL,PLN,2024-03-20,2024-04-02,mobile
O000022851,C0010352,created,GB,USD,2025-05-03,2025-05-05,web
O000022852,C0000956,delivered,NL,USD,2025-04-29,2025-05-13,partner
O000022853,C0004913,delivered,FR,EUR,2023-08-09,2023-08-20,partner
O000022854,C0000204,cancelled,ES,EUR,2023-01-24,2023-01-24,web
O000022855,C0002309,shipped,SE,USD,2025-01-24,2025-02-07,web
O000022856,C0008704,delivered,PL,USD,2024-07-25,2024-08-08,web
O000022857,C0010798,paid,DE,USD,2025-04-01,2025-04-02,web
O000022858,C0006805,paid,PL,EUR,2025-04-27,2025-04-27,partner
O000022859,C0002297,paid,US,USD,2025-04-16,2025-04-29,partner
O000022860,C0000494,cancelled,GB,EUR,2023-12-29,2024-01-03,web
O000022861,C0007092,shipped,PL,USD,2024-10-22,2024-11-03,partner
O000022862,C0010569,delivered,US,EUR,2023-08-21,2023-08-31,web
O000022863,C0009391,paid,PL,USD,2025-03-08,2025-03-22,mobile
O000022864,C0009204,shipped,US,USD,2024-12-03,2024-12-12,partner
O000022865,C0010847,cancelled,GB,USD,2023-10-16,2023-10-30,partner
O000022866,C0004400,shipped,GB,USD,2023-10-23,2023-10-29,mobile
O000022867,C0006426,refunded,PL,EUR,2024-02-27,2024-02-29,web
O000022868,C0002766,delivered,DE,PLN,2023-07-09,2023-07-17,partner
O000022869,C0010263,created,FR,USD,2024-12-23,2024-12-29,partner
O000022870,C0009877,delivered,DE,EUR,2024-01-23,2024-01-23,web
O000022871,C0007122,cancelled,US,EUR,2024-04-29,2024-05-05,mobile
O000022872,C0008825,paid,US,EUR,2024-05-11,2024-05-14,partner
O000022873,c0005362,delivered,DE,EUR,2023-11-25,2023-12-09,web
O000022874, C0001351 ,delivered,US,USD,2024-01-26,2024-02-04,partner
O000022875,C0005297,delivered,ES,USD,2024-02-19,2024-02-26,web
O000022876,C0000500,delivered,PL,EUR,2024-09-20,2024-10-03,partner
O000022877,C0010708,paid,PL,EUR,2024-02-26,2024-03-06,partner
O000022878,C0000335,shipped,SE,GBP,2024-11-18,2024-12-02,partner
O000022879,C0005330,paid,GB,USD,2024-08-04,2024-08-13,partner
O000022880,C0007546,paid,PL,EUR,2023-02-06,2023-02-19,web
O000022881,C0009850,created,PL,EUR,2025-05-08,2025-05-10,mobile
O000022882,C0007439,cancelled,PL,EUR,2023-05-11,2023-05-18,mobile
O000022883,C0004255,delivered,FR,USD,2024-03-31,2024-04-12,partner
O000022884,C0006842,paid,PL,EUR,2023-05-12,2023-05-23,mobile
O000022885,C0009953,paid,FR,EUR,2025-01-04,2025-01-11,partner
O000022886,C0001507,delivered,US,EUR,2023-04-18,2023-04-23,mobile
O000022887,C0010941,delivered,ES,EUR,2025-02-08,2025-02-14,mobile
O000022888,C0009747,created,US,EUR,2024-12-23,2024-12-23,partner
O000022889,C0007610,paid,US,USD,2023-06-05,2023-06-11,web
O000022890,C0009245,delivered,US,USD,2024-05-30,2024-06-07,mobile
O000022891,C0001375,shipped,US,USD,2025-02-02,2025-02-07,mobile
O000022892,C0001098,shipped,ES,USD,2023-08-23,2023-09-03,partner
O000022893,C0005054,delivered,US,EUR,2025-03-30,2025-04-12,mobile
O000022894,C0009343,paid,PL,EUR,2025-05-26,2025-05-30,web
O000022895,C0001195,paid,US,EUR,2023-02-15,2023-02-22,web
O000022896,C0006202,cancelled,GB,EUR,2025-03-21,2025-03-22,mobile
O000022897,C0008295,delivered,NL,EUR,2023-03-31,2023-04-08,mobile
O000022898,C0011135,cancelled,SE,EUR,2024-08-05,2024-08-07,mobile
O000022899,C0006492,paid,GB,EUR,2025-02-05,2025-02-06,mobile
O000022900,C0006686,refunded,GB,EUR,2025-05-01,2025-05-15,web
O000022901,C0002173,shipped,US,EUR,2024-09-17,2024-09-24,mobile
O000022902,C0011740,paid,GB,EUR,2023-10-16,2023-10-24,web
O000022903, C0003595 ,paid,FR,EUR,2025-04-16,2025-04-30,mobile
O000022904,C0009517,paid,DE,USD,2024-03-24,2024-03-25,web
O000022905,C0009612,paid,DE,GBP,2023-08-13,2023-08-14,web
O000022906,C0000600,paid,US,EUR,2024-03-29,2024-04-09,partner
O000022907,C0002944,refunded,GB,PLN,2023-12-22,2023-12-24,partner
O000022908,C0004423,shipped,GB,EUR,2023-11-28,2023-12-03,web
O000022909,C0003588,delivered,FR,EUR,2025-01-24,2025-02-05,web
O000022910,C0002418,created,DE,EUR,2023-10-05,2023-10-19,web
O000022911,C0000507,cancelled,SE,USD,2025-01-18,2025-01-25,web
O000022912,C0001175,paid,NL,EUR,2024-05-11,2024-05-21,partner
O000022913,C0000734,refunded,US,EUR,2024-03-09,2024-03-17,mobile
O000022914,C0001379,shipped,NL,EUR,2025-05-10,2025-05-18,mobile
O000022915,C0009060,delivered,US,EUR,2025-04-27,2025-04-27,web
O000022916,C0009594,delivered,US,EUR,2024-10-15,2024-10-17,web
O000022917,C0008747,delivered,SE,EUR,2023-04-29,2023-04-29,mobile
O000022918,C0008282,paid,FR,EUR,2024-01-12,2024-01-14,web
O000022919,C0001648,created,US,EUR,2023-06-02,2023-06-16,partner
O000022920,C0007154,paid,SE,EUR,2024-12-28,2025-01-02,mobile
O000022921,C0009389,shipped,US,EUR,2024-06-24,2024-07-06,web
O000022922,C0009637,paid,SE,EUR,2023-03-25,2023-03-28,mobile
O000022923,C0002494,delivered,ES,PLN,2024-01-31,2024-02-04,mobile
O000022924,C0000994,delivered,DE,EUR,2024-08-17,2024-08-27,partner
O000022925,C00007451,paid,PL,USD,2023-01-06,2023-01-19,web
O000022926,C0003451,delivered,PL,EUR,2023-05-21,2023-05-29,partner
O000022927, C0009960 ,shipped,NL,EUR,2024-12-05,2024-12-18,partner
O000022928,C0005847,paid,US,PLN,2025-05-22,2025-06-03,web
O000022929,C0003757,delivered,GB,EUR,2023-01-13,2023-01-19,partner
O000022930,C0011084,paid,FR,EUR,2023-05-23,2023-05-24,partner
O000022931,C0008973,shipped,US,EUR,2024-04-17,2024-04-27,web
O000022932,C0006709,created,DE,USD,2024-02-15,2024-02-23,web
O000022933,C0010266,paid,PL,USD,2024-10-20,2024-10-29,mobile
