payment_id,order_id,status,amount,currency,created_date
PAY0000021374,O000021374,refunded,55.72,USD,2023-10-13
PAY0000021375,O000021375,captured,17.52,USD,2023-02-14
PAY0000021376,O000021376,captured,30.19,EUR,2025-01-05
PAY0000021377,O000021377,partial_refund,129.68,USD,2024-09-16
PAY0000021378,O000021378,captured,44.71,USD,2023-10-10
PAY0000021379,O000021379,partial_refund,20.19,EUR,2024-09-14
PAY0000021380,O000021380,captured,14.75,EUR,2023-08-25
PAY0000021381,O000021381,captured,4.62,EUR,2025-06-05
PAY0000021382,O000021382,refunded,21.74,EUR,2024-02-02
PAY0000021383,O000021383,captured,21.78,USD,2025-01-01
PAY0000021384,O000021384,captured,25.25,EUR,2024-06-10
PAY0000021385,O000021385,partial_refund,47.57,EUR,2023-06-14
PAY0000021386,O000021386,refunded,32.4,GBP,2024-10-05
PAY0000021387,O000021387,captured,22.35,USD,2023-05-27
PAY0000021388,O000021388,refunded,45.29,EUR,2025-04-15
PAY0000021389,O000021389,authorized,23.14,USD,2023-07-29
PAY0000021390,O000021390,captured,26.73,EUR,2024-09-18
PAY0000021391,O000021391,captured,32.88,EUR,2023-11-15
PAY0000021393,O000021393,captured,16.71,EUR,2023-03-28
PAY0000021394,O000021394,captured,30.86,EUR,2025-04-11
PAY0000021395,O000021395,captured,27.21,EUR,2024-02-26
PAY0000021396,O000021396,captured,25.33,EUR,2023-07-08
PAY0000021397,O000021397,refunded,37.53,GBP,2025-05-04
PAY0000021398,O000021398,partial_refund,28.07,EUR,2024-02-22
PAY0000021399,O000021399,captured,32.0,EUR,2025-05-23
PAY0000021400,O000021400,captured,17.15,PLN,2024-08-11
PAY0000021401,O000021401,captured,59.39,EUR,2024-07-27
PAY0000021403,O000021403,captured,45.16,USD,2023-07-31
PAY0000021405,O000021405,captured,17.25,USD,2025-04-26
PAY0000021406,O000021406,captured,32.48,EUR,2024-08-06
PAY0000021407,O000021407,captured,35.27,EUR,2023-03-16
PAY0000021408,O000021408,captured,17.89,EUR,2024-07-20
PAY0000021409,O000021409,captured,38.15,EUR,2023-03-12
PAY0000021411,O000021411,captured,31.83,GBP,2024-04-28
PAY0000021412,o000021412,captured,40.79,USD,2023-11-10
PAY0000021413,O000021413,captured,18.13,EUR,2024-09-03
PAY0000021414,O000021414,captured,13.68,USD,2023-12-12
PAY0000021415,O000021415,captured,17.82,USD,2023-10-26
PAY0000021416,O000021416,captured,18.92,EUR,2023-07-29
PAY0000021417,O000021417,refunded,17.59,USD,2024-12-21
PAY0000021418,O000021418,captured,18.92,EUR,2023-01-06
PAY0000021419,O000021419,captured,39.07,EUR,2023-12-04
PAY0000021420,O000021420,captured,10.31,EUR,2023-06-30
PAY0000021421,O000021421,refunded,18.33,GBP,2023-07-22
PAY0000021422,O000021422,authorized,38.69,GBP,2025-01-29
PAY0000021423,O000021423,captured,9.27,USD,2024-08-28
PAY0000021424,O000021424,captured,28.69,USD,2024-07-06
PAY0000021425,O000021425,captured,21.02,EUR,2023-10-31
PAY0000021426,O000021426,authorized,10.12,USD,2024-02-26
PAY0000021427,O000021427,captured,44.9,EUR,2024-09-08
PAY0000021428,O000021428,authorized,50.56,EUR,2023-07-29
PAY0000021429,O000021429,failed,53.35,EUR,2025-04-30
PAY0000021430, O000021430 ,captured,83.51,EUR,2023-08-15
PAY0000021432,O000021432,refunded,109.6,EUR,2023-07-27
PAY0000021435,O000021435,captured,40.81,EUR,2024-12-19
PAY0000021437,O000021437,captured,87.87,USD,2024-01-02
PAY0000021438,O000021438,authorized,40.92,EUR,2025-06-18
PAY0000021439,O000021439,captured,54.21,EUR,2023-04-16
PAY0000021440,O000021440,captured,15.54,EUR,2024-07-08
PAY0000021441, O000021441 ,captured,33.9,EUR,2023-04-22
PAY0000021442,O000021442,refunded,14.39,USD,2025-05-09
PAY0000021443,O000021443,captured,15.58,USD,2025-05-31
PAY0000021444,O000021444,captured,34.17,GBP,2024-12-26
PAY0000021445,O000021445,captured,51.5,USD,2023-08-06
PAY0000021446,O000021446,captured,17.05,USD,2024-12-15
PAY0000021447,O000021447,refunded,9.43,EUR,2024-09-21
PAY0000021448,O000021448,captured,10.78,EUR,2023-02-16
PAY0000021449,O000021449,captured,3.33,PLN,2025-04-04
PAY0000021450,O000021450,captured,23.57,EUR,2024-08-02
PAY0000021451,O000021451,captured,13.34,EUR,2025-01-27
PAY0000021452,O000021452,authorized,49.05,EUR,2023-04-23
PAY0000021453,O000021453,captured,33.82,PLN,2024-01-24
PAY0000021454,O000021454,captured,24.29,EUR,2023-08-09
PAY0000021455,O000021455,captured,18.77,EUR,2023-10-27
PAY0000021456,O000021456,failed,38.81,EUR,2023-02-01
PAY0000021457,O000021457,failed,12.93,USD,2024-02-21
PAY0000021460,O000021460,captured,6.64,USD,2024-01-15
PAY0000021462,O000021462,captured,36.55,EUR,2023-01-24
PAY0000021463,O000021463,partial_refund,17.79,USD,2025-02-28
PAY0000021464,O000021464,captured,26.7,EUR,2025-04-26
PAY0000021466,O000021466,captured,271.61,EUR,2024-07-18
PAY0000021467,O000021467,refunded,45.15,EUR,2023-07-12
PAY0000021468,O000021468,authorized,16.06,USD,2024-06-22
PAY0000021469,O000021469,failed,20.36,USD,2024-08-24
PAY0000021470,O000021470,captured,14.25,EUR,2024-02-21
PAY0000021471,O000021471,captured,16.87,EUR,2023-06-27
PAY0000021472,O000021472,captured,12.72,PLN,2025-04-22
PAY0000021473,O000021473,captured,12.87,EUR,2024-05-09
PAY0000021474,O000021474,authorized,19.15,PLN,2023-12-17
PAY0000021475,O000021475,partial_refund,28.24,EUR,2024-10-04
PAY0000021476,O000021476,captured,39.7,USD,2024-07-05
PAY0000021477,O000021477,captured,41.64,EUR,2025-01-28
PAY0000021478,O000021478,captured,82.36,USD,2024-06-26
PAY0000021479,O000021479,captured,66.0,USD,2024-11-13
PAY0000021480,O000021480,authorized,13.14,USD,2023-05-31
PAY0000021481,O000021481,captured,27.83,EUR,2023-06-01
PAY0000021482,O000021482,captured,20.64,EUR,2023-02-14
PAY0000021483,O000021483,refunded,101.2,EUR,2024-08-29
PAY0000021484,O000021484,captured,80.94,USD,2025-04-29
PAY0000021485,O000021485,captured,26.0,EUR,2025-04-18
PAY0000021486,O000021486,captured,7.72,PLN,2025-02-16
PAY0000021487,O000021487,captured,17.95,EUR,2025-05-26
PAY0000021488,O000021488,failed,12.41,EUR,2024-03-11
PAY0000021489,O000021489,captured,11.57,EUR,2023-06-02
PAY0000021490,O000021490,captured,27.52,USD,2023-04-16
PAY0000021491,O000021491,captured,43.33,EUR,2024-10-15
PAY0000021492,O000021492,captured,108.77,EUR,2024-05-03
PAY0000021494,O000021494,captured,31.29,EUR,2024-12-10
PAY0000021495,O000021495,captured,18.83,GBP,2024-09-16
PAY0000021496,O000021496,captured,4.17,EUR,2024-01-22
PAY0000021498,O000021498,captured,37.63,PLN,2024-11-26
PAY0000021499,O000021499,refunded,64.51,EUR,2025-04-28
PAY0000021501,O000021501,refunded,44.23,EUR,2024-12-04
PAY0000021502,O000021502,captured,5.17,USD,2023-11-12
PAY0000021503,O000021503,captured,20.08,PLN,2023-06-19
PAY0000021504,O000021504,captured,22.37,EUR,2024-10-12
PAY0000021505,O000021505,refunded,6.67,EUR,2025-02-03
PAY0000021506,O000021506,partial_refund,70.9,EUR,2023-07-26
PAY0000021507,O000021507,captured,12.82,EUR,2024-10-24
PAY0000021508,O000021508,authorized,11.17,USD,2023-01-22
PAY0000021509,O000021509,captured,11.95,EUR,2024-11-21
PAY0000021511,O000021511,captured,27.14,EUR,2023-11-11
PAY0000021512,O000021512,captured,7.04,EUR,2024-01-13
PAY0000021513,O000021513,captured,7.91,EUR,2023-03-19
PAY0000021514,O000021514,captured,29.74,EUR,2023-05-14
PAY0000021515,O000021515,captured,16.19,EUR,2024-10-10
PAY0000021516,O000021516,authorized,38.74,EUR,2024-08-10
PAY0000021517,O000021517,captured,15.41,USD,2024-03-25
PAY0000021519,O000021519,captured,15.44,EUR,2023-07-14
PAY0000021520,O000021520,captured,25.82,GBP,2024-06-29
PAY0000021521,O000021521,captured,16.68,EUR,2023-02-28
PAY0000021522,O000021522,captured,31.43,EUR,2024-04-11
PAY0000021523,O000021523,failed,23.44,EUR,2023-08-25
PAY0000021524,O000021524,captured,57.43,EUR,2024-10-03
PAY0000021525,O000021525,failed,80.23,EUR,2023-11-19
PAY0000021526,O000021526,authorized,20.76,EUR,2023-05-18
PAY0000021527,O000021527,captured,28.97,EUR,2023-01-19
PAY0000021528,O000021528,captured,8.43,EUR,2024-06-09
PAY0000021529,O000021529,captured,20.55,USD,2024-11-04
PAY0000021530,O000021530,captured,96.25,USD,2023-02-10
PAY0000021531,O000021531,refunded,16.31,EUR,2023-08-20
PAY0000021532,O000021532,captured,20.49,USD,2024-08-26
PAY0000021533,O000021533,authorized,31.49,EUR,2023-06-19
PAY0000021534,O000021534,captured,106.25,EUR,2023-12-10
PAY0000021535,O000021535,authorized,36.57,USD,2023-04-28
PAY0000021536,O000021536,captured,7.51,USD,2024-07-27
PAY0000021537,O000021537,refunded,38.76,EUR,2024-12-06
PAY0000021538,O000021538,partial_refund,19.15,GBP,2023-09-28
PAY0000021539,O000021539,refunded,20.25,EUR,2024-09-05
PAY0000021540,O000021540,captured,39.64,EUR,2025-03-13
PAY0000021541,O000021541,failed,26.3,EUR,2023-02-10
PAY0000021542,O000021542,refunded,16.88,EUR,2023-09-30
PAY0000021544,O000021544,authorized,16.76,USD,2025-04-04
PAY0000021545,O000021545,captured,29.09,USD,2024-01-10
PAY0000021546,O000021546,refunded,18.47,EUR,2024-11-29
PAY0000021547,O000021547,captured,23.0,EUR,2025-01-11
PAY0000021548,o000021548,captured,51.22,GBP,2024-08-23
PAY0000021550,O000021550,captured,8.82,EUR,2024-09-19
PAY0000021551,O000021551,captured,7.83,EUR,2023-06-23
PAY0000021552,O000021552,authorized,54.4,EUR,2023-05-19
PAY0000021553,O000021553,captured,33.84,USD,2023-07-24
PAY0000021554,O000021554,captured,62.96,EUR,2023-07-05
PAY0000021555,O000021555,captured,76.7,GBP,2024-01-02
PAY0000021556,O000021556,captured,47.71,EUR,2023-10-21
PAY0000021557,O000021557,captured,7.07,PLN,2023-07-17
PAY0000021558,O000021558,captured,22.72,EUR,2025-03-19
PAY0000021559,O000021559,captured,27.4,EUR,2024-03-04
PAY0000021560,O000021560,captured,77.52,EUR,2023-12-25
PAY0000021561,O000021561,captured,27.51,EUR,2025-06-03
PAY0000021562,O000021562,captured,28.79,USD,2024-06-16
PAY0000021563,O000021563,refunded,5.85,EUR,2024-07-27
PAY0000021564,O000021564,refunded,9.76,EUR,2023-05-10
PAY0000021565,O000021565,captured,19.64,EUR,2024-10-06
PAY0000021566,O000021566,partial_refund,13.01,USD,2023-05-16
PAY0000021567,O000021567,captured,17.35,EUR,2024-08-08
PAY0000021568,O000021568,captured,89.55,USD,2023-03-30
PAY0000021569,o000021569,captured,12.43,PLN,2024-07-11
PAY0000021570,O000021570,captured,17.06,EUR,2023-08-07
PAY0000021571,O000021571,partial_refund,25.04,EUR,2024-04-11
PAY0000021572,O000021572,failed,37.75,USD,2025-02-05
PAY0000021573,O000021573,captured,43.77,EUR,2024-05-14
PAY0000021575,O000021575,captured,11.13,USD,2024-05-15
PAY0000021577,O000021577,captured,29.83,EUR,2025-02-19
PAY0000021578,O000021578,refunded,94.46,EUR,2025-02-18
PAY0000021579,O000021579,captured,27.61,USD,2023-06-22
PAY0000021580,O000021580,captured,11.41,EUR,2024-04-17
PAY0000021583,O000021583,failed,16.72,EUR,2024-06-17
PAY0000021584,O000021584,captured,20.98,EUR,2023-12-07
PAY0000021585,O000021585,captured,24.2,EUR,2023-06-04
PAY0000021586,O000021586,captured,31.04,EUR,2023-02-28
PAY0000021587,O000021587,captured,42.03,GBP,2024-06-28
PAY0000021588,O000021588,captured,12.03,GBP,2025-01-08
PAY0000021589,O000021589,authorized,76.15,USD,2024-01-04
PAY0000021590, O000021590 ,captured,19.22,EUR,2023-09-22
PAY0000021591, O000021591 ,authorized,13.79,EUR,2023-07-26
PAY0000021592,O000021592,partial_refund,24.96,EUR,2023-07-10
PAY0000021593,O000021593,refunded,12.6,EUR,2023-08-12
PAY0000021594,O000021594,captured,24.09,EUR,2024-06-05
PAY0000021595,O000021595,captured,24.99,EUR,2025-06-19
PAY0000021596,O000021596,captured,9.32,USD,2023-04-29
PAY0000021597,o000021597,captured,38.35,EUR,2024-07-28
PAY0000021598,O000021598,captured,30.85,EUR,2024-07-22
PAY0000021599,O000021599,captured,16.25,EUR,2023-02-16
PAY0000021600,O000021600,captured,50.24,USD,2023-12-11
PAY0000021601,O000021601,failed,23.41,EUR,2025-04-11
PAY0000021602,O000021602,captured,13.07,EUR,2025-06-15
PAY0000021603,O000021603,captured,12.79,EUR,2024-03-19
PAY0000021605,O000021605,authorized,14.41,EUR,2024-06-16
PAY0000021606,O000021606,captured,22.11,EUR,2024-06-14
PAY0000021607, O000021607 ,captured,8.5,EUR,2024-05-04
PAY0000021608,o000021608,authorized,28.72,EUR,2023-07-31
PAY0000021610,O000021610,captured,8.32,EUR,2024-07-23
PAY0000021612,O000021612,captured,34.1,GBP,2023-12-03
PAY0000021613,O000021613,captured,43.44,EUR,2023-08-27
PAY0000021614,O000021614,captured,17.64,EUR,2024-03-14
PAY0000021615,O000021615,captured,23.13,EUR,2024-02-18
PAY0000021616,O000021616,failed,15.35,EUR,2025-05-05
PAY0000021617,O000021617,captured,47.35,EUR,2024-01-04
PAY0000021618,O000021618,captured,77.08,EUR,2025-04-05
PAY0000021619,O000021619,captured,8.84,GBP,2024-06-04
PAY0000021621,O000021621,captured,20.73,EUR,2023-01-11
PAY0000021622,O000021622,authorized,42.97,EUR,2024-12-08
PAY0000021623,O000021623,refunded,17.45,USD,2023-01-01
PAY0000021624,O000021624,authorized,24.35,EUR,2024-07-08
PAY0000021625,O000021625,captured,33.7,USD,2025-04-28
PAY0000021627,O000021627,captured,7.29,EUR,2024-09-03
PAY0000021628,O000021628,authorized,8.17,USD,2024-07-05
PAY0000021629,O000021629,refunded,8.05,USD,2024-04-16
PAY0000021630,O000021630,captured,29.28,GBP,2024-10-16
PAY0000021631,O000021631,failed,59.46,GBP,2023-10-09
PAY0000021632,O000021632,captured,27.22,EUR,2024-10-04
PAY0000021633,O000021633,captured,9.45,EUR,2024-07-12
PAY0000021634,O000021634,refunded,54.79,EUR,2023-01-18
PAY0000021635,O000021635,captured,16.79,USD,2024-05-02
PAY0000021636,O000021636,refunded,21.87,EUR,2024-08-18
PAY0000021637,O000021637,partial_refund,17.9,USD,2023-04-24
PAY0000021638,O000021638,refunded,45.45,USD,2023-02-15
PAY0000021639,O000021639,captured,18.84,EUR,2023-04-06
PAY0000021640,O000021640,refunded,104.89,EUR,2023-08-16
PAY0000021641,O000021641,refunded,42.96,USD,2023-10-26
PAY0000021642,O000021642,captured,42.16,EUR,2025-05-03
PAY0000021643,O000021643,captured,16.98,EUR,2024-02-01
PAY0000021645,O000021645,captured,12.53,USD,2024-10-25
PAY0000021646,O000021646,authorized,27.14,USD,2023-07-04
PAY0000021647,O000021647,captured,12.2,USD,2025-04-02
PAY0000021648,O000021648,authorized,12.45,EUR,2024-06-12
PAY0000021649,O000021649,captured,30.65,USD,2023-04-30
PAY0000021650,O000021650,captured,11.4,EUR,2024-03-30
PAY0000021651,O000021651,authorized,11.34,USD,2025-05-30
PAY0000021652,O000021652,captured,15.97,EUR,2025-03-15
PAY0000021653,O000021653,authorized,30.65,USD,2023-03-31
PAY0000021655,O000021655,refunded,9.78,EUR,2024-01-30
PAY0000021656,O000021656,refunded,25.98,USD,2023-07-14
PAY0000021657,O000021657,captured,38.45,EUR,2024-05-25
PAY0000021658,o000021658,captured,29.28,EUR,2025-02-08
PAY0000021659,O000021659,refunded,29.31,EUR,2024-10-28
PAY0000021660,O000021660,captured,67.31,EUR,2024-08-13
PAY0000021661,O000021661,captured,18.61,EUR,2024-02-02
PAY0000021662,O000021662,captured,8.16,USD,2024-01-29
PAY0000021663,O000021663,captured,40.09,GBP,2024-04-11
PAY0000021664,O000021664,captured,50.01,EUR,2025-02-06
PAY0000021665,O000021665,captured,22.59,EUR,2025-02-14
PAY0000021667,O000021667,refunded,88.16,EUR,2023-11-17
PAY0000021668,O000021668,captured,12.19,GBP,2023-11-24
PAY0000021669,O000021669,captured,18.6,EUR,2023-05-16
PAY0000021670,O000021670,failed,32.28,EUR,2024-06-28
PAY0000021671,O000021671,captured,3.41,EUR,2024-09-26
PAY0000021673,O000021673,authorized,15.37,USD,2024-01-04
PAY0000021675,O000021675,captured,36.78,USD,2023-02-04
PAY0000021677,O000021677,authorized,15.81,EUR,2023-10-15
PAY0000021678,O000021678,captured,18.78,EUR,2024-08-02
PAY0000021679,O000021679,captured,7.67,EUR,2024-07-22
PAY0000021680,O000021680,authorized,51.35,EUR,2024-08-18
PAY0000021681,O000021681,captured,20.19,EUR,2023-10-20
PAY0000021682,O000021682,captured,21.19,EUR,2023-04-26
PAY0000021683,O000021683,captured,29.88,EUR,2023-11-09
PAY0000021685,O000021685,captured,12.02,EUR,2023-03-19
PAY0000021686,O000021686,captured,19.68,EUR,2023-03-28
PAY0000021687, O000021687 ,authorized,14.76,PLN,2024-05-27
PAY0000021688,O000021688,partial_refund,41.97,EUR,2025-03-11
PAY0000021689,O000021689,captured,18.09,EUR,2024-05-14
PAY0000021690,O000021690,refunded,28.41,USD,2024-01-12
PAY0000021691, O000021691 ,partial_refund,26.95,USD,2023-11-20
PAY0000021692,O000021692,captured,42.6,PLN,2024-12-01
PAY0000021693,O000021693,captured,56.55,EUR,2023-05-02
PAY0000021694,O000021694,captured,37.17,GBP,2024-10-22
PAY0000021695,O000021695,captured,30.53,EUR,2023-07-06
PAY0000021696,O000021696,failed,25.53,EUR,2023-10-21
PAY0000021697,O000021697,captured,27.46,EUR,2024-03-01
PAY0000021698,O000021698,captured,11.08,USD,2023-09-21
PAY0000021699,O000021699,captured,6.97,EUR,2023-06-13
PAY0000021701,O000021701,partial_refund,66.46,EUR,2024-04-07
PAY0000021702,O000021702,captured,19.98,PLN,2024-04-02
PAY0000021703,O000021703,authorized,19.57,EUR,2025-05-17
PAY0000021704, O000021704 ,captured,13.1,EUR,2025-04-05
PAY0000021705,O000021705,captured,31.83,USD,2023-05-09
PAY0000021706,O000021706,captured,25.85,USD,2024-09-17
PAY0000021707,O000021707,captured,27.79,EUR,2025-01-23
PAY0000021708,O000021708,captured,11.67,PLN,2025-06-03
PAY0000021709,O000021709,captured,13.79,EUR,2024-11-14
PAY0000021710,O000021710,captured,17.13,EUR,2024-03-07
PAY0000021711,O000021711,captured,12.97,GBP,2024-08-16
PAY0000021712,O000021712,captured,24.05,EUR,2023-10-03
PAY0000021713,O000021713,captured,19.62,EUR,2023-07-27
PAY0000021714,O000021714,captured,26.52,EUR,2023-12-13
PAY0000021715,O000021715,captured,44.71,USD,2023-08-29
PAY0000021716,O000021716,captured,39.1,USD,2024-07-24
PAY0000021717,O000021717,captured,40.87,USD,2023-05-01
PAY0000021718,O000021718,authorized,5.54,PLN,2023-11-25
PAY0000021719,O000021719,captured,34.73,PLN,2023-08-18
PAY0000021721, O000021721 ,captured,15.88,GBP,2023-03-01
PAY0000021722,O000021722,captured,13.39,USD,2025-03-06
PAY0000021723,O000021723,captured,8.21,USD,2024-03-06
PAY0000021724,O000021724,captured,9.84,EUR,2024-07-30
PAY0000021727,O000021727,refunded,25.37,EUR,2024-12-19
PAY0000021728,O000021728,captured,15.87,USD,2024-05-31
PAY0000021729,O000021729,captured,21.61,EUR,2024-01-14
PAY0000021730,O000021730,refunded,84.3,USD,2025-04-27
PAY0000021731,O000021731,authorized,40.8,PLN,2025-06-17
PAY0000021732,O000021732,authorized,20.45,EUR,2025-04-08
PAY0000021733,O000021733,captured,30.01,GBP,2025-04-30
PAY0000021734,O000021734,captured,4.56,EUR,2023-06-24
PAY0000021735,O000021735,captured,35.29,USD,2023-06-06
PAY0000021736,O000021736,failed,12.99,EUR,2024-04-04
PAY0000021737,O000021737,captured,42.71,EUR,2023-10-20
PAY0000021738,O000021738,captured,104.2,EUR,2024-12-10
PAY0000021739,O000021739,authorized,10.73,EUR,2024-06-12
PAY0000021740,o000021740,captured,46.22,EUR,2024-04-23
PAY0000021741,O000021741,captured,13.95,EUR,2023-11-24
PAY0000021742,O000021742,captured,25.54,EUR,2024-02-07
PAY0000021743,O000021743,captured,185.16,USD,2024-09-16
PAY0000021744,O000021744,refunded,31.9,EUR,2023-10-12
PAY0000021745, O000021745 ,captured,95.88,EUR,2024-04-16
PAY0000021746,O000021746,captured,28.89,EUR,2024-05-08
PAY0000021747,O000021747,partial_refund,37.44,EUR,2025-01-19
PAY0000021748,O000021748,captured,96.68,USD,2025-03-24
PAY0000021749,O000021749,captured,41.57,EUR,2024-12-06
PAY0000021750,O000021750,captured,33.69,GBP,2023-02-04
PAY0000021751,O000021751,authorized,61.24,EUR,2024-04-22
PAY0000021752,O000021752,failed,24.24,EUR,2025-02-08
PAY0000021753,O000021753,captured,43.14,EUR,2023-04-01
PAY0000021754,O000021754,refunded,22.81,USD,2025-01-30
PAY0000021755,O000021755,refunded,77.75,USD,2023-07-29
PAY0000021756,O000021756,captured,2.68,EUR,2025-06-18
PAY0000021757,O000021757,captured,34.9,USD,2025-01-29
PAY0000021758,O000021758,authorized,69.86,USD,2023-09-25
PAY0000021759,O000021759,captured,30.71,EUR,2025-04-18
PAY0000021760,O000021760,refunded,8.13,EUR,2024-01-13
PAY0000021761,O000021761,failed,38.61,USD,2024-08-24
PAY0000021762,O000021762,partial_refund,47.83,EUR,2023-04-25
PAY0000021763,O000021763,captured,52.97,PLN,2023-10-23
PAY0000021764,O000021764,captured,16.71,EUR,2024-11-10
PAY0000021765,O000021765,captured,42.67,EUR,2024-11-24
PAY0000021766,O000021766,captured,289.47,USD,2023-08-21
PAY0000021767,O000021767,captured,21.75,EUR,2024-01-10
PAY0000021768,O000021768,authorized,46.07,PLN,2024-12-10
PAY0000021769,O000021769,captured,13.56,EUR,2024-01-19
PAY0000021770,O000021770,captured,17.62,EUR,2024-03-31
PAY0000021771,o000021771,captured,22.12,PLN,2023-01-21
PAY0000021772,O000021772,captured,29.48,PLN,2024-09-12
PAY0000021773,O000021773,captured,21.35,EUR,2023-08-15
PAY0000021774,O000021774,captured,45.43,EUR,2024-07-22
PAY0000021775,O000021775,failed,12.05,USD,2023-12-07
PAY0000021776,O000021776,captured,58.91,PLN,2024-03-31
PAY0000021777,O000021777,captured,50.28,USD,2023-06-04
PAY0000021778,O000021778,failed,10.4,USD,2025-01-18
